Root,Serial,Word,Guideword,Level,part_of_speech,Topic
3954,05-3954-08-1,organ,BODY,C1,noun,body and health
3956,05-3956-08-1,organization,ARRANGEMENT,C1,noun,-
3961,05-3961-08-1,origin,"COUNTRY/RACE, ETC.",C1,noun,-
3968,05-3968-02-1,otherwise,DIFFERENTLY,C1,adverb,-
3973,05-3973-02-1,out,NOT ACCURATE,C1,adverb,-
3977,05-3977-08-1,outcome,-,C1,noun,-
3981,05-3981-01-1,outgoing,FRIENDLY,C1,adjective,people: personality
3985,05-3985-08-1,outlook,FUTURE,C1,noun,-
3986,05-3986-12-1,outnumber,-,C1,verb,-
3988,05-3988-12-1,outrage,-,C1,verb,-
3990,05-3990-01-1,outside,DIFFERENT ORGANIZATION,C1,adjective,-
3993,05-3993-12-1,outweigh,-,C1,verb,-
4000,05-4000-01-1,overcrowded,-,C1,adjective,-
4001,05-4001-12-1,overdo,-,C1,verb,-
4002,05-4002-08-1,overdraft,-,C1,noun,money
4003,05-4003-01-1,overdrawn,-,C1,adjective,money
4004,05-4004-12-1,overestimate,-,C1,verb,-
4012,05-4012-12-1,overtake,BIGGER,C1,verb,-
4014,05-4014-08-1,overview,KNOWLEDGE,C1,noun,-
4014,05-4014-08-2,overview,DESCRIPTION,C1,noun,-
4016,05-4016-12-1,overwhelm,-,C1,verb,-
4018,05-4018-01-1,overworked,-,C1,adjective,work
4017,05-4017-01-1,overwhelming,-,C1,adjective,people: personality
4024,05-4024-08-1,ownership,-,C1,noun,-
4026,05-4026-08-1,ozone,-,C1,noun,-
4043,05-4043-08-1,palm,TREE,C1,noun,natural world
4046,05-4046-08-1,panel,PEOPLE,C1,noun,-
4054,05-4054-08-1,paradise,-,C1,noun,-
4070,05-4070-02-1,partially,-,C1,adverb,-
4071,05-4071-08-1,participant,-,C1,noun,-
4074,05-4074-01-1,particular,NOT EASILY SATISFIED,C1,adjective,people: personality
4092,05-4092-08-1,pastry,CAKE,C1,noun,food and drink
4092,05-4092-08-2,pastry,MIXTURE,C1,noun,food and drink
4105,05-4105-01-1,payable,TO BE PAID,C1,adjective,money
4105,05-4105-01-2,payable,FOR PERSON,C1,adjective,money
4115,05-4115-08-1,peasant,-,C1,noun,-
4120,05-4120-08-1,peer,-,C1,noun,-
4130,05-4130-08-1,pensioner,-,C1,noun,-
4134,05-4134-12-1,perceive,THINK,C1,verb,-
4140,05-4140-08-1,perfection,-,C1,noun,-
4148,05-4148-08-1,perk,-,C1,noun,work
4152,05-4152-12-1,permit,MAKE POSSIBLE,C1,verb,-
4152,05-4152-08-2,permit,-,C1,noun,-
4161,05-4161-08-1,personnel,-,C1,noun,work
4162,05-4162-08-1,perspective,WAY OF THINKING,C1,noun,-
4165,05-4165-01-1,persuasive,-,C1,adjective,-
4176,05-4176-08-1,phenomenon,-,C1,noun,-
4179,05-4179-08-1,philosophy,WAY OF THINKING,C1,noun,-
4194,05-4194-12-1,picture,-,C1,verb,-
4217,05-4217-12-1,place,SITUATION,C1,verb,-
4223,05-4223-08-1,planning,BUILDINGS,C1,noun,-
4238,05-4238-01-1,pleasurable,-,C1,adjective,describing things
4246,05-4246-12-1,plunge,BECOME LOWER,C1,verb,-
4257,05-4257-01-1,pointless,-,C1,adjective,-
4267,05-4267-08-1,policy,AGREEMENT,C1,noun,-
4272,05-4272-02-1,politically,-,C1,adverb,-
4279,05-4279-08-1,pony,-,C1,noun,animals
4282,05-4282-02-1,poorly,-,C1,adverb,-
4282,05-4282-01-2,poorly,-,C1,adjective,body and health
4289,05-4289-01-1,portable,-,C1,adjective,describing things
4290,05-4290-08-1,portion,PART,C1,noun,-
4294,05-4294-12-1,pose,BE STILL,C1,verb,people: actions
4299,05-4299-12-1,possess,-,C1,verb,-
4307,05-4307-01-1,postal,-,C1,adjective,-
4312,05-4312-08-1,posture,-,C1,noun,body and health
4322,05-4322-08-1,power,POLITICS,C1,noun,politics
4322,05-4322-08-2,power,COUNTRY,C1,noun,-
4322,05-4322-08-3,power,STRENGTH,C1,noun,-
4325,05-4325-01-1,practical,POSSIBLE,C1,adjective,-
4325,05-4325-01-2,practical,SUITABLE,C1,adjective,-
4328,05-4328-12-1,practise,WORK,C1,verb,work
4331,05-4331-08-1,praise,-,C1,noun,-
4335,05-4335-08-1,precaution,-,C1,noun,-
4340,05-4340-02-1,precisely,AGREEMENT,C1,adverb,communication
4341,05-4341-08-1,predator,-,C1,noun,animals
4353,05-4353-08-1,pregnancy,-,C1,noun,body and health
4356,05-4356-01-1,prejudiced,-,C1,adjective,-
4357,05-4357-01-1,preliminary,-,C1,adjective,-
4358,05-4358-08-1,premises,-,C1,noun,buildings
4370,05-4370-02-1,presently,-,C1,adverb,-
4371,05-4371-08-1,preservation,-,C1,noun,-
4378,05-4378-08-1,prestige,-,C1,noun,-
4377,05-4377-08-1,pressure,LIQUID/GAS,C1,noun,-
4379,05-4379-01-1,prestigious,-,C1,adjective,-
4381,05-4381-12-1,presume,-,C1,verb,-
4392,05-4392-08-1,price,RESULT,C1,noun,-
4392,05-4392-12-2,price,-,C1,verb,"money, shopping"
4393,05-4393-01-1,priceless,IMPORTANT,C1,adjective,-
4401,05-4401-01-1,primitive,NOT DEVELOPED,C1,adjective,-
4401,05-4401-01-2,primitive,BASIC,C1,adjective,-
4405,05-4405-08-1,principle,IDEA,C1,noun,-
4406,05-4406-08-1,print,PICTURE,C1,noun,-
4408,05-4408-01-1,prior,BEFORE,C1,adjective,-
4415,05-4415-12-1,privatize,-,C1,verb,-
4416,05-4416-08-1,privilege,ADVANTAGE,C1,noun,-
4416,05-4416-08-2,privilege,OPPORTUNITY,C1,noun,-
4417,05-4417-01-1,privileged,ADVANTAGE,C1,adjective,-
4419,05-4419-08-1,probability,-,C1,noun,-
4423,05-4423-01-1,problematic,-,C1,adjective,-
4425,05-4425-12-1,proceed,CONTINUE,C1,verb,-
4429,05-4429-12-1,produce,SHOW,C1,verb,-
4430,05-4430-08-1,producer,GOODS/FOOD,C1,noun,-
4434,05-4434-08-1,productivity,-,C1,noun,-
4436,05-4436-08-1,professional,TRAINED,C1,noun,work
4438,05-4438-08-1,profile,PUBLIC IMAGE,C1,noun,-
4440,05-4440-01-1,profitable,USEFUL,C1,adjective,-
4445,05-4445-08-1,programmer,-,C1,noun,"technology, work"
4448,05-4448-08-1,progression,-,C1,noun,-
4449,05-4449-01-1,progressive,GRADUAL,C1,adjective,-
4452,05-4452-08-1,projection,CALCULATION,C1,noun,-
4452,05-4452-08-2,projection,IMAGE,C1,noun,-
4454,05-4454-01-1,prolonged,-,C1,adjective,-
4453,05-4453-12-1,prolong,-,C1,verb,-
4455,05-4455-01-1,prominent,IMPORTANT,C1,adjective,-
4457,05-4457-01-1,promising,-,C1,adjective,-
4458,05-4458-12-1,promote,ENCOURAGE,C1,verb,-
4459,05-4459-08-1,promotion,ENCOURAGE,C1,noun,-
4471,05-4471-08-1,proportion,PART OF TOTAL,C1,noun,-
4475,05-4475-08-1,proposition,-,C1,noun,-
4481,05-4481-08-1,prosperity,-,C1,noun,money
4482,05-4482-01-1,prosperous,-,C1,adjective,money
4483,05-4483-08-1,prostitute,-,C1,noun,-
4488,05-4488-08-1,protein,-,C1,noun,-
4487,05-4487-01-1,protective,WANTING TO PROTECT,C1,adjective,people: personality
4496,05-4496-08-1,provider,-,C1,noun,-
4499,05-4499-08-1,provision,-,C1,noun,-
4513,05-4513-02-1,publicly,-,C1,adverb,-
4519,05-4519-08-1,pulse,-,C1,noun,body and health
4529,05-4529-02-1,purely,-,C1,adverb,-
4530,05-4530-08-1,purity,-,C1,noun,-
4534,05-4534-12-1,pursue,-,C1,verb,-
4536,05-4536-12-1,push,ENCOURAGE,C1,verb,people: actions
4536,05-4536-08-2,push,ENCOURAGEMENT,C1,noun,-
4539,05-4539-12-1,puzzle,-,C1,verb,-
4542,05-4542-08-1,pyramid,-,C1,noun,-
4544,05-4544-08-1,qualification,COMPETITION,C1,noun,shopping
4567,05-4567-12-1,quote,REPEAT,C1,verb,communication
4567,05-4567-12-2,quote,GIVE EXAMPLE,C1,verb,communication
4569,05-4569-08-1,race,PEOPLE,C1,noun,people: appearance
4569,05-4569-08-2,race,FOR POWER,C1,noun,-
4571,05-4571-02-1,racially,-,C1,adverb,people: appearance
4575,05-4575-08-1,radiation,-,C1,noun,-
4576,05-4576-01-1,radical,CHANGE,C1,adjective,-
4577,05-4577-02-1,radically,-,C1,adverb,-
4590,05-4590-01-1,random,CHANCE,C1,adjective,-
4591,05-4591-02-1,randomly,-,C1,adverb,-
4593,05-4593-08-1,rank,-,C1,noun,work
4593,05-4593-12-2,rank,-,C1,verb,-
4598,05-4598-01-1,rare,MEAT,C1,adjective,food and drink
4600,05-4600-08-1,rarity,-,C1,noun,-
4603,05-4603-08-1,rate,SPEED,C1,noun,-
4603,05-4603-12-2,rate,-,C1,verb,-
4605,05-4605-08-1,rating,-,C1,noun,-
4606,05-4606-08-1,ratio,-,C1,noun,-
4607,05-4607-01-1,rational,-,C1,adjective,people: personality
4612,05-4612-12-1,react,BAD EFFECT,C1,verb,body and health
4616,05-4616-08-1,readership,-,C1,noun,-
4618,05-4618-08-1,readiness,WILLING,C1,noun,-
4620,05-4620-12-1,readjust,SMALL CHANGE,C1,verb,-
4624,05-4624-02-1,realistically,SEEM REAL,C1,adverb,-
4626,05-4626-08-1,realization,NOTICING,C1,noun,-
4630,05-4630-12-1,rear,-,C1,verb,relationships
4637,05-4637-12-1,reassure,-,C1,verb,communication
4638,05-4638-01-1,reassuring,-,C1,adjective,-
4640,05-4640-08-1,rebellion,-,C1,noun,-
4641,05-4641-01-1,rebellious,-,C1,adjective,-
4645,05-4645-12-1,receive,REACT,C1,verb,-
4648,05-4648-08-1,reception,REACTION,C1,noun,people: personality
4652,05-4652-12-1,recharge,-,C1,verb,-
4657,05-4657-12-1,recognize,SHOW RESPECT,C1,verb,-
4663,05-4663-12-1,reconsider,-,C1,verb,-
4664,05-4664-12-1,reconstruct,BUILD AGAIN,C1,verb,people: actions
4665,05-4665-08-1,reconstruction,BUILD AGAIN,C1,noun,buildings
4666,05-4666-12-1,record,SHOW MEASUREMENT,C1,verb,-
4668,05-4668-12-1,recover,GET BACK,C1,verb,-
4669,05-4669-08-1,recovery,SITUATION,C1,noun,-
4670,05-4670-12-1,recreate,-,C1,verb,-
4673,05-4673-12-1,recruit,-,C1,verb,work
4674,05-4674-08-1,recruitment,-,C1,noun,-
4675,05-4675-08-1,rectangle,-,C1,noun,-
4677,05-4677-12-1,rectify,-,C1,verb,-
4683,05-4683-12-1,redevelop,-,C1,verb,-
4684,05-4684-08-1,redevelopment,-,C1,noun,-
4688,05-4688-08-1,redundancy,-,C1,noun,-
4691,05-4691-08-1,reference,MENTIONING,C1,noun,communication
4691,05-4691-08-2,reference,READING,C1,noun,communication
4695,05-4695-12-1,reflect,THINK,C1,verb,people: actions
4699,05-4699-12-1,refresh,-,C1,verb,-
4699,05-4699-12-2,refresh,-,C1,verb,-
4700,05-4700-01-1,refreshing,DIFFERENT,C1,adjective,-
4700,05-4700-01-2,refreshing,FEEL BETTER,C1,adjective,-
4704,05-4704-12-1,refund,-,C1,verb,-
4705,05-4705-08-1,refusal,-,C1,noun,communication
4708,05-4708-08-1,regard,RESPECT,C1,noun,people: personality
4714,05-4714-08-1,register,LANGUAGE STYLE,C1,noun,-
4719,05-4719-12-1,regulate,ACTIVITY/PROCESS,C1,verb,-
4719,05-4719-12-2,regulate,SPEED/TEMPERATURE,C1,verb,-
4720,05-4720-08-1,regulation,CONTROL,C1,noun,-
4722,05-4722-12-1,rehearse,-,C1,verb,-
4723,05-4723-08-1,reign,-,C1,noun,-
4724,05-4724-12-1,reinforce,OPINION,C1,verb,"communication, people: personality"
4731,05-4731-01-1,relative,MEASURED,C1,adjective,-
4732,05-4732-12-1,relax,LESS STIFF,C1,verb,body and health
4736,05-4736-12-1,release,INFORMATION,C1,verb,communication
4736,05-4736-12-2,release,SUBSTANCE,C1,verb,people: actions
4736,05-4736-08-3,release,MAKING FREE,C1,noun,crime
4736,05-4736-08-4,release,AREA/ATMOSPHERE,C1,noun,-
4739,05-4739-08-1,relevance,-,C1,noun,-
4741,05-4741-08-1,reliability,-,C1,noun,-
4749,05-4749-12-1,relocate,-,C1,verb,-
4750,05-4750-01-1,reluctant,-,C1,adjective,-
4751,05-4751-02-1,reluctantly,-,C1,adverb,people: personality
4757,05-4757-02-1,remarkably,-,C1,adverb,-
4761,05-4761-08-1,reminder,-,C1,noun,communication
4766,05-4766-12-1,render,GIVE,C1,verb,-
4768,05-4768-01-1,renewable,ENERGY,C1,adjective,-
4769,05-4769-08-1,renewal,AGREEMENT,C1,noun,-
4770,05-4770-12-1,renovate,-,C1,verb,-
4771,05-4771-08-1,renovation,-,C1,noun,-
4774,05-4774-12-1,reorganize,-,C1,verb,-
4779,05-4779-02-1,repeatedly,-,C1,adverb,-
4781,05-4781-01-1,repetitive,-,C1,adjective,describing things
4783,05-4783-08-1,replacement,PROCESS,C1,noun,-
4792,05-4792-12-1,reproduce,COPY,C1,verb,-
4792,05-4792-12-2,reproduce,REPEAT,C1,verb,-
4793,05-4793-08-1,reproduction,COPY,C1,noun,-
4794,05-4794-08-1,reptile,-,C1,noun,animals
4795,05-4795-08-1,republic,-,C1,noun,politics
4796,05-4796-01-1,reputable,-,C1,adjective,describing things
4805,05-4805-12-1,resemble,-,C1,verb,people: appearance
4812,05-4812-01-1,resident,-,C1,adjective,-
4818,05-4818-12-1,resist,FIGHT,C1,verb,people: actions
4821,05-4821-12-1,resolve,-,C1,verb,-
4828,05-4828-01-1,respectful,-,C1,adjective,people: personality
4830,05-4830-01-1,respective,-,C1,adjective,-
4831,05-4831-02-1,respectively,-,C1,adverb,-
4837,05-4837-12-1,restart,-,C1,verb,-
4837,05-4837-12-2,restart,-,C1,verb,-
4839,05-4839-01-1,restless,NOT STILL,C1,adjective,people: personality
4840,05-4840-12-1,restore,MAKE EXIST,C1,verb,-
4841,05-4841-12-1,restrain,-,C1,verb,people: actions
4843,05-4843-12-1,restrict,-,C1,verb,people: actions
4845,05-4845-08-1,restriction,LIMIT,C1,noun,-
4844,05-4844-01-1,restricted,-,C1,adjective,-
4849,05-4849-12-1,resume,-,C1,verb,people: actions
4850,05-4850-08-1,retail,-,C1,noun,-
4854,05-4854-12-1,rethink,-,C1,verb,-
4860,05-4860-12-1,return,DO THE SAME,C1,verb,people: personality
4865,05-4865-08-1,revenue,-,C1,noun,-
4867,05-4867-12-1,reverse,CHANGE,C1,verb,-
4869,05-4869-12-1,review,CONSIDER,C1,verb,-
4878,05-4878-01-1,rewarding,-,C1,adjective,-
4887,05-4887-08-1,richness,-,C1,noun,-
4897,05-4897-08-1,riot,-,C1,noun,-
4899,05-4899-08-1,rip-off,-,C1,noun,money
4901,05-4901-08-1,rise,PAY,C1,noun,"money, work"
4902,05-4902-08-1,risk,SOMETHING BAD,C1,noun,-
4905,05-4905-08-1,rival,-,C1,noun,-
4916,05-4916-01-1,rocky,WITH ROCKS,C1,adjective,natural world
4918,05-4918-08-1,role model,-,C1,noun,-
4931,05-4931-01-1,rough,DANGEROUS,C1,adjective,-
4941,05-4941-08-1,rubbish,NONSENSE,C1,noun,-
4943,05-4943-02-1,rudely,-,C1,adverb,people: personality
4944,05-4944-08-1,rudeness,-,C1,noun,people: personality
4948,05-4948-12-1,rule,CONTROL,C1,verb,-
4949,05-4949-08-1,ruler,LEADER,C1,noun,-
4952,05-4952-12-1,run,WORKING,C1,verb,-
4952,05-4952-12-2,run,PUBLISH,C1,verb,arts and media
4955,05-4955-08-1,runway,-,C1,noun,-
4957,05-4957-12-1,rush,FORCE ACTION,C1,verb,-
4961,05-4961-08-1,sack,BAG,C1,noun,-
4962,05-4962-01-1,sacred,HOLY,C1,adjective,-
4963,05-4963-08-1,sacrifice,-,C1,noun,-
4963,05-4963-12-2,sacrifice,-,C1,verb,people: actions
4969,05-4969-01-1,safe,WITHOUT RISK,C1,adjective,-
4971,05-4971-08-1,safety,HOW SAFE,C1,noun,-
4975,05-4975-08-1,saint,-,C1,noun,-
4997,05-4997-02-1,satisfactorily,-,C1,adverb,-
5006,05-5006-08-1,saving,LESS MONEY,C1,noun,money
5011,05-5011-12-1,scan,READ,C1,verb,people: actions
5011,05-5011-12-2,scan,COMPUTER,C1,verb,technology
5013,05-5013-08-1,scar,MIND,C1,noun,people: personality
5014,05-5014-01-1,scarce,-,C1,adjective,describing things
5017,05-5017-12-1,scare,FRIGHTEN,C1,verb,-
5025,05-5025-01-1,scenic,-,C1,adjective,describing things
5032,05-5032-08-1,scholarship,-,C1,noun,education
5031,05-5031-08-1,scholar,-,C1,noun,education
5043,05-5043-08-1,scope,AMOUNT,C1,noun,-
5055,05-5055-12-1,search,FIND ANSWER,C1,verb,-
5066,05-5066-08-1,secretary,COMMITTEE,C1,noun,-
5069,05-5069-08-1,sector,-,C1,noun,money
5070,05-5070-01-1,secure,COMPUTER,C1,adjective,-
5071,05-5071-08-1,security,SAFE SITUATION,C1,noun,-
5074,05-5074-12-1,see,HAPPEN,C1,verb,-
5077,05-5077-02-1,seemingly,-,C1,adverb,-
5082,05-5082-01-1,selective,-,C1,adjective,-
5083,05-5083-08-1,self,-,C1,noun,-
5087,05-5087-01-1,self-catering,-,C1,adjective,travel
5088,05-5088-01-1,self-centred,-,C1,adjective,people: personality
5091,05-5091-01-1,self-conscious,-,C1,adjective,people: personality
5094,05-5094-08-1,self-esteem,-,C1,noun,people: personality
5102,05-5102-08-1,selfishness,-,C1,noun,people: personality
5105,05-5105-01-1,semi-detached,-,C1,adjective,buildings
5112,05-5112-01-1,sensational,SHOCKING,C1,adjective,-
5117,05-5117-02-1,sensibly,-,C1,adverb,people: personality
5119,05-5119-08-1,sensitivity,KIND,C1,noun,people: personality
5119,05-5119-08-2,sensitivity,EASILY UPSET,C1,noun,people: personality
5126,05-5126-08-1,sequence,FILM,C1,noun,-
5129,05-5129-01-1,serial,-,C1,adjective,crime
5129,05-5129-08-2,serial,-,C1,noun,-
5134,05-5134-12-1,serve,BE USEFUL,C1,verb,-
5134,05-5134-12-2,serve,WORK,C1,verb,work
5136,05-5136-08-1,service,WORK,C1,noun,work
5138,05-5138-12-1,set,LEVEL,C1,verb,-
5139,05-5139-08-1,setback,-,C1,noun,-
5141,05-5141-12-1,settle,"SNOW/DUST, ETC.",C1,verb,natural world
5141,05-5141-12-2,settle,ARGUMENT,C1,verb,communication
5142,05-5142-08-1,settlement,AGREEMENT,C1,noun,-
5152,05-5152-08-1,sewing,-,C1,noun,people: actions
5154,05-5154-01-1,sexual,MALE OR FEMALE,C1,adjective,people: appearance
5156,05-5156-01-1,shabby,UNTIDY,C1,adjective,describing things
5164,05-5164-01-1,shameful,-,C1,adjective,-
5163,05-5163-08-1,shame,BAD FEELING,C1,noun,people: personality
5169,05-5169-01-1,sharp,CLEAR,C1,adjective,-
5169,05-5169-02-2,sharp,SUDDENLY,C1,adverb,-
5169,05-5169-02-3,sharp,EXACTLY,C1,adverb,-
5177,05-5177-01-1,sheer,LARGE,C1,adjective,-
5177,05-5177-01-2,sheer,EXTREME,C1,adjective,-
5182,05-5182-12-1,shield,-,C1,verb,-
5183,05-5183-12-1,shift,MOVE STH,C1,verb,people: actions
5183,05-5183-12-2,shift,CHANGE,C1,verb,-
5183,05-5183-08-3,shift,CHANGE,C1,noun,-
5184,05-5184-12-1,shine,REFLECT,C1,verb,-
5193,05-5193-12-1,shoot,FILM,C1,verb,"arts and media, people: actions"
5205,05-5205-12-1,shorten,-,C1,verb,-
5204,05-5204-08-1,shortcoming,-,C1,noun,-
5212,05-5212-12-1,show,EASY TO SEE,C1,verb,-
5219,05-5219-08-1,shuttle,-,C1,noun,travel
5221,05-5221-08-1,shyness,-,C1,noun,people: personality
5226,05-5226-08-1,side effect,MEDICINE,C1,noun,body and health
5234,05-5234-08-1,significance,-,C1,noun,-
5246,05-5246-02-1,similarly,-,C1,adverb,-
5248,05-5248-08-1,simplicity,-,C1,noun,-
5250,05-5250-12-1,simplify,-,C1,verb,people: actions
5252,05-5252-08-1,simulation,-,C1,noun,-
5253,05-5253-01-1,simultaneous,-,C1,adjective,describing things
5257,05-5257-01-1,sincere,HONEST,C1,adjective,people: personality
5258,05-5258-02-1,sincerely,EMPHASIS,C1,adverb,-
5266,05-5266-12-1,sip,-,C1,verb,food and drink
5285,05-5285-08-1,sketch,PICTURE,C1,noun,arts and media
5285,05-5285-08-2,sketch,ACTING,C1,noun,-
5288,05-5288-01-1,skilful,DONE WELL,C1,adjective,-
5292,05-5292-12-1,skip,AVOID,C1,verb,communication
5297,05-5297-08-1,slang,-,C1,noun,communication
5302,05-5302-08-1,slavery,-,C1,noun,-
5304,05-5304-01-1,sleepy,PLACE,C1,adjective,-
5312,05-5312-01-1,slippery,-,C1,adjective,-
5313,05-5313-08-1,slogan,-,C1,noun,communication
5315,05-5315-08-1,slot,HOLE,C1,noun,-
5315,05-5315-08-2,slot,TIME,C1,noun,-
5319,05-5319-01-1,smart,TECHNOLOGY,C1,adjective,technology
5323,05-5323-08-1,smog,-,C1,noun,-
5328,05-5328-01-1,smooth,PROCESS,C1,adjective,-
5330,05-5330-12-1,smuggle,-,C1,verb,crime
5345,05-5345-12-1,soak,MAKE WET,C1,verb,-
5351,05-5351-01-1,soaring,-,C1,adjective,-
5358,05-5358-08-1,socialist,-,C1,noun,politics
5371,05-5371-01-1,sole,-,C1,adjective,-
5372,05-5372-02-1,solely,-,C1,adverb,-
5373,05-5373-08-1,solicitor,-,C1,noun,work
5374,05-5374-01-1,solid,NOT LIQUID/GAS,C1,adjective,describing things
5375,05-5375-08-1,solidarity,-,C1,noun,-
5377,05-5377-08-1,solitude,-,C1,noun,-
5381,05-5381-05-1,some,NOT USING NAME,C1,determiner,-
5387,05-5387-02-1,somewhat,-,C1,adverb,-
5404,05-5404-08-1,source,PERSON,C1,noun,-
5410,05-5410-12-1,sow,-,C1,verb,people: actions
5411,05-5411-08-1,soya,-,C1,noun,food and drink
5413,05-5413-01-1,spacious,-,C1,adjective,describing things
5415,05-5415-08-1,spam,-,C1,noun,technology
5416,05-5416-12-1,spare,GIVE,C1,verb,-
5418,05-5418-01-1,sparkling,SPECIAL,C1,adjective,describing things
5424,05-5424-08-1,speciality,-,C1,noun,-
5428,05-5428-01-1,specific,EXACT,C1,adjective,-
5429,05-5429-02-1,specifically,PARTICULAR PURPOSE,C1,adverb,-
5429,05-5429-02-2,specifically,EXACTLY,C1,adverb,-
5430,05-5430-08-1,specification,-,C1,noun,-
5435,05-5435-08-1,spectrum,ALL POSSIBILITIES,C1,noun,-
5437,05-5437-08-1,speculation,-,C1,noun,-
5439,05-5439-01-1,speechless,-,C1,adjective,people: personality
5445,05-5445-08-1,sphere,-,C1,noun,-
5450,05-5450-12-1,spin,TURN,C1,verb,-
5452,05-5452-08-1,spine,-,C1,noun,body and health
5453,05-5453-08-1,spirit,NOT BODY,C1,noun,-
5453,05-5453-08-2,spirit,DRINK,C1,noun,food and drink
5459,05-5459-01-1,splendid,-,C1,adjective,describing things
5461,05-5461-12-1,split,SHARE,C1,verb,-
5462,05-5462-12-1,spoil,CHILD,C1,verb,-
5463,05-5463-08-1,spokesman,-,C1,noun,-
5464,05-5464-08-1,spokesperson,-,C1,noun,-
5466,05-5466-08-1,sponsorship,-,C1,noun,money
5471,05-5471-01-1,sporty,-,C1,adjective,shopping
5477,05-5477-12-1,spread,ARRANGE,C1,verb,people: actions
5479,05-5479-08-1,spring,WATER,C1,noun,natural world
5482,05-5482-12-1,spy,INFORMATION,C1,verb,-
5491,05-5491-08-1,stability,-,C1,noun,-
5492,05-5492-01-1,stable,SITUATION,C1,adjective,-
5492,05-5492-01-2,stable,PERSON,C1,adjective,people: personality
5497,05-5497-01-1,staggering,-,C1,adjective,describing things
5499,05-5499-08-1,staircase,-,C1,noun,buildings
5501,05-5501-01-1,stale,-,C1,adjective,food and drink
5503,05-5503-08-1,stamina,-,C1,noun,body and health
5506,05-5506-12-1,stand,NOT BE DESTROYED,C1,verb,-
5506,05-5506-12-2,stand,ACCEPT,C1,verb,-
5506,05-5506-08-3,stand,FOR SELLING/SHOWING,C1,noun,-
5509,05-5509-08-1,star,BEST,C1,noun,-
5514,05-5514-12-1,starve,-,C1,verb,body and health
5516,05-5516-08-1,state,COUNTRY,C1,noun,natural world
5517,05-5517-01-1,state-of-the-art,-,C1,adjective,describing things
5520,05-5520-08-1,statistic,-,C1,noun,-
5521,05-5521-01-1,statistical,-,C1,adjective,-
5524,05-5524-08-1,status,-,C1,noun,-
5525,05-5525-08-1,status symbol,-,C1,noun,-
5528,05-5528-01-1,steady,NOT CHANGING,C1,adjective,-
5533,05-5533-01-1,steep,LARGE,C1,adjective,-
5539,05-5539-08-1,stereotype,-,C1,noun,-
5550,05-5550-12-1,stock,-,C1,verb,shopping
5552,05-5552-08-1,stocking,-,C1,noun,clothes
5551,05-5551-08-1,stock market,-,C1,noun,money
5563,05-5563-01-1,stormy,ARGUING,C1,adjective,describing things
5574,05-5574-01-1,strategic,-,C1,adjective,-
5577,05-5577-08-1,straw,-,C1,noun,natural world
5581,05-5581-08-1,strength,GOOD QUALITIES,C1,noun,-
5581,05-5581-08-2,strength,BEING BRAVE,C1,noun,people: personality
5584,05-5584-08-1,stress,IMPORTANCE,C1,noun,-
5587,05-5587-08-1,stretch,-,C1,noun,natural world
5591,05-5591-08-1,striker,WORKER,C1,noun,work
5594,05-5594-08-1,strip,-,C1,noun,describing things
5597,05-5597-08-1,stroke,SWIMMING,C1,noun,shopping
5598,05-5598-08-1,stroll,-,C1,noun,-
5607,05-5607-01-1,stuck,NOT CONTINUE,C1,adjective,-
5621,05-5621-01-1,subjective,-,C1,adjective,-
5624,05-5624-02-1,subsequently,-,C1,adverb,-
5623,05-5623-01-1,subsequent,-,C1,adjective,-
5625,05-5625-08-1,subsidy,-,C1,noun,money
5628,05-5628-02-1,substantially,-,C1,adverb,-
5630,05-5630-08-1,substitution,-,C1,noun,-
5631,05-5631-08-1,subtitles,-,C1,noun,arts and media
5640,05-5640-08-1,successor,PERSON,C1,noun,work
5646,05-5646-12-1,sue,-,C1,verb,-
5651,05-5651-02-1,sufficiently,-,C1,adverb,describing things
5658,05-5658-08-1,suitability,-,C1,noun,-
5663,05-5663-12-1,summarize,-,C1,verb,communication
5666,05-5666-08-1,summit,MOUNTAIN,C1,noun,-
5680,05-5680-01-1,superior,BETTER,C1,adjective,-
5680,05-5680-08-2,superior,-,C1,noun,work
5686,05-5686-08-1,supervision,-,C1,noun,people: actions
5687,05-5687-08-1,supervisor,-,C1,noun,work
5693,05-5693-12-1,support,PROVE,C1,verb,communication
5695,05-5695-01-1,supportive,-,C1,adjective,people: personality
5696,05-5696-12-1,suppose,LIKELY,C1,verb,-
5697,05-5697-02-1,supposedly,-,C1,adverb,-
5704,05-5704-12-1,surge,-,C1,verb,-
5705,05-5705-08-1,surgeon,-,C1,noun,"body and health, work, work"
5704,05-5704-08-1,surge,-,C1,noun,-
5718,05-5718-12-1,survey,QUESTION,C1,verb,-
5718,05-5718-12-2,survey,EXAMINE,C1,verb,-
5723,05-5723-12-1,suspend,STOP,C1,verb,-
5725,05-5725-08-1,suspicion,THINK GUILTY,C1,noun,crime
5730,05-5730-01-1,sustainable,CONTINUE,C1,adjective,-
5730,05-5730-01-2,sustainable,ENVIRONMENT,C1,adjective,-
5733,05-5733-12-1,swap,-,C1,verb,-
5772,05-5772-08-1,tactic,-,C1,noun,-
5777,05-5777-08-1,takeover,-,C1,noun,work
5782,05-5782-01-1,talkative,-,C1,adjective,people: personality
5787,05-5787-08-1,tank,VEHICLE,C1,noun,travel
5789,05-5789-08-1,target,CRITICISM,C1,noun,communication
