Root,Serial,Word,Guideword,Level,Part of Speech,Topic
-,-,account for sth ,-,C2,phrasal verb,communication
-,-,across the board,IDIOM,C2,phrase,-
-,-,get your act together,IDIOM,C2,phrase,-
-,-,add insult to injury,-,C2,phrase,-
-,-,adverse conditions/effect(s)/impact,-,C2,phrase,describing things
-,-,cannot afford,-,C2,phrase,-
-,-,then/there again,-,C2,phrase,-
-,-,against all (the) odds,-,C2,phrase,-
-,-,"against sb's advice/wishes, etc.",-,C2,phrase,-
-,-,"at the tender age of 8/17/25, etc.",-,C2,phrase,-
-,-,be aimed at doing sth,-,C2,phrase,-
-,-,disappear/vanish into thin air,IDIOM,C2,phrase,-
-,-,clear the air,IDIOM,C2,phrase,communication
-,-,a breath of fresh air,IDIOM,C2,phrase,describing things
-,-,raise the alarm,-,C2,phrase,-
-,-,be alive and kicking/well,IDIOM,C2,phrase,-
-,-,all shapes and sizes,-,C2,phrase,describing things
-,-,for all,-,C2,phrase,-
-,-,"all the better/easier/more exciting, etc.",-,C2,phrase,-
-,-,all but,-,C2,phrase,-
-,-,make allowances for sb/sth,-,C2,phrase,-
-,-,along the lines of sth,-,C2,phrase,-
-,-,at one time or another,-,C2,phrase,-
-,-,in anticipation (of),-,C2,phrase,-
-,-,be poles apart,IDIOM,C2,phrase,-
-,-,an appetite for something,-,C2,phrase,-
-,-,round of applause,-,C2,phrase,communication
-,-,apply yourself,-,C2,phrase,-
-,-,arm in arm,-,C2,phrase,-
-,-,(keep sb) at arm's length,IDIOM,C2,phrase,-
-,-,armed with sth,-,C2,phrase,-
-,-,"arrive at an answer/conclusion/decision, etc.",-,C2,phrase,-
-,-,as opposed to,-,C2,phrase,-
-,-,as the/its name implies,-,C2,phrase,-
-,-,do sth as you see/think fit,-,C2,phrase,-
-,-,as it stands,-,C2,phrase,-
-,-,ask yourself sth,-,C2,phrase,-
-,-,if you ask me,-,C2,phrase,communication
-,-,fast asleep,-,C2,phrase,-
-,-,aspire to sth; aspire to do sth,-,C2,phrase,-
-,-,"an aspiring actor/politician/writer, etc.",-,C2,phrase,-
-,-,assert yourself,-,C2,phrase,people: personality
-,-,"assert your authority/control/independence, etc.",-,C2,phrase,-
-,-,assign sb to sth,-,C2,phrasal verb,-
-,-,associate with sb,-,C2,phrasal verb,relationships
-,-,"assume control/power/responsibility, etc.",-,C2,phrase,-
-,-,at best,-,C2,phrase,-
-,-,at the best of times,-,C2,phrase,-
-,-,at a disadvantage,-,C2,phrase,-
-,-,be at odds with sb/sth,IDIOM,C2,phrase,-
-,-,at the latest,-,C2,phrase,-
-,-,at length,-,C2,phrase,-
-,-,be at liberty to do sth,-,C2,phrase,-
-,-,at a loss,-,C2,phrase,-
-,-,at the earliest,-,C2,phrase,-
-,-,be at the mercy of sb/sth ,-,C2,phrase,-
-,-,at a loss for words,-,C2,phrase,-
-,-,at your fingertips,IDIOM,C2,phrase,-
-,-,at sb's expense,-,C2,phrase,-
-,-,at the hands of sb,-,C2,phrase,-
-,-,at issue,-,C2,phrase,-
-,-,at heart,-,C2,phrase,-
-,-,at any price,IDIOM,C2,phrase,-
-,-,be at a premium,-,C2,phrase,-
-,-,at this rate,-,C2,phrase,communication
-,-,at any rate,-,C2,phrase,communication
-,-,at your own risk,-,C2,phrase,-
-,-,be at stake,-,C2,phrase,-
-,-,"at the tender age of 8/17/25, etc.",-,C2,phrase,-
-,-,at one time or another,-,C2,phrase,-
-,-,"attach importance/value, etc. to sb/sth",-,C2,phrase,-
-,-,in attendance,-,C2,phrase,-
-,-,be the centre of attention,-,C2,phrase,-
-,-,attribute sth to sth,-,C2,phrasal verb,-
-,-,an authority on sth,-,C2,phrase,-
-,-,be wide awake,-,C2,phrase,-
-,-,be in awe of sb,-,C2,phrase,-
-,-,back and forth,-,C2,phrase,-
-,-,back to front,-,C2,phrase,describing things
-,-,behind sb's back,-,C2,phrase,-
-,-,turn your back on sb/sth,-,C2,phrase,-
-,-,be (like) water off a duck's back,IDIOM,C2,phrase,-
-,-,"back (sth) away/into/out, etc.",-,C2,phrase,-
-,-,back off,-,C2,phrasal verb,people: actions
-,-,back out,-,C2,phrasal verb,people: actions
-,-,back up sb or back sb up,TRUTH,C2,phrasal verb,communication
-,-,back up sth or back sth up,-,C2,phrasal verb,-
-,-,in the background,-,C2,phrase,-
-,-,be/hang in the balance,-,C2,phrase,-
-,-,set/start the ball rolling,IDIOM,C2,phrase,-
-,-,get/jump on the bandwagon,IDIOM,C2,phrase,-
-,-,with your bare hands,IDIOM,C2,phrase,-
-,-,into the bargain,-,C2,phrase,-
-,-,recharge your batteries,IDIOM,C2,phrase,-
-,-,keep/hold sth at bay,-,C2,phrase,-
-,-,"bear a/no resemblance/relation, etc. to sb/sth",-,C2,phrase,describing things
-,-,bear a grudge,-,C2,phrase,people: personality
-,-,grin and bear it,-,C2,phrase,-
-,-,bear fruit,-,C2,phrase,-
-,-,you can't beat sth,-,C2,phrase,-
-,-,the beauty of sth,-,C2,phrase,-
-,-,what/whatever became of sb/sth,-,C2,phrase,-
-,-,long before,-,C2,phrase,-
-,-,behind sb's back,-,C2,phrase,-
-,-,behind the scenes,IDIOM,C2,phrase,-
-,-,behind closed doors,IDIOM,C2,phrase,-
-,-,come into being,-,C2,phrase,-
-,-,beyond belief,-,C2,phrase,-
-,-,ring a bell,IDIOM,C2,phrase,-
-,-,tighten your belt,IDIOM,C2,phrase,money
-,-,drive/send sb round the bend,IDIOM,C2,phrase,-
-,-,beneath your dignity,-,C2,phrase,-
-,-,for sb's benefit,-,C2,phrase,-
-,-,give sb the benefit of the doubt,-,C2,phrase,-
-,-,be beside yourself (with sth),-,C2,phrase,people: personality
-,-,beside the point,-,C2,phrase,-
-,-,your best bet,IDIOM,C2,phrase,-
-,-,know best,-,C2,phrase,-
-,-,at best,-,C2,phrase,-
-,-,for the best,-,C2,phrase,-
-,-,bring out the best in sb,-,C2,phrase,-
-,-,at the best of times,-,C2,phrase,-
-,-,your best bet,-,C2,phrase,-
-,-,a safe bet,-,C2,phrase,-
-,-,know better,-,C2,phrase,-
-,-,beyond belief,-,C2,phrase,-
-,-,beyond dispute,-,C2,phrase,-
-,-,beyond (sb's) reach,-,C2,phrase,-
-,-,beyond your wildest dreams,IDIOM,C2,phrase,-
-,-,in a big way,-,C2,phrase,-
-,-,bits and pieces,-,C2,phrase,-
-,-,a bite (to eat),-,C2,phrase,food and drink
-,-,to/till/until the bitter end,IDIOM,C2,phrase,-
-,-,"I don't blame him/them/you, etc.",-,C2,phrase,communication
-,-,be blind to sth,-,C2,phrase,-
-,-,in the blink of an eye,IDIOM,C2,phrase,-
-,-,in cold blood,IDIOM,C2,phrase,people: personality
-,-,make your blood run cold,IDIOM,C2,phrase,-
-,-,make your blood boil,IDIOM,C2,phrase,-
-,-,your own flesh and blood,IDIOM,C2,phrase,-
-,-,blow it/your chance(s),-,C2,phrase,-
-,-,blow your mind,IDIOM,C2,phrase,-
-,-,across the board,IDIOM,C2,phrase,-
-,-,rock the boat,IDIOM,C2,phrase,-
-,-,be in the same boat,IDIOM,C2,phrase,-
-,-,miss the boat,IDIOM,C2,phrase,-
-,-,keep body and soul together,IDIOM,C2,phrase,-
-,-,body and soul,-,C2,phrase,-
-,-,make your blood boil,IDIOM,C2,phrase,-
-,-,a bone of contention,IDIOM,C2,phrase,-
-,-,do sth by the book,IDIOM,C2,phrase,-
-,-,be in sb's good/bad books,IDIOM,C2,phrase,-
-,-,"a book of stamps/tickets, etc.",-,C2,phrase,-
-,-,be born,-,C2,phrase,-
-,-,the bottom line,IDIOM,C2,phrase,-
-,-,from top to bottom,-,C2,phrase,-
-,-,bounce back,EMAIL,C2,phrasal verb,technology
-,-,bound up with sth,-,C2,phrase,-
-,-,"sb's breadth of experience/knowledge/interest, etc.",-,C2,phrase,-
-,-,the length and breadth of sth,-,C2,phrase,-
-,-,break the news to sb,-,C2,phrase,-
-,-,break free,-,C2,phrase,-
-,-,break free,-,C2,phrase,-
-,-,break new ground,IDIOM,C2,phrase,-
-,-,with bated breath,IDIOM,C2,phrase,-
-,-,under your breath,-,C2,phrase,communication
-,-,a breath of fresh air,IDIOM,C2,phrase,describing things
-,-,hold your breath,IDIOM,C2,phrase,-
-,-,"breed contempt/ignorance, etc.",-,C2,phrase,-
-,-,bring a lump to your throat,IDIOM,C2,phrase,-
-,-,bring out the best in sb,-,C2,phrase,-
-,-,bring sth to light,-,C2,phrase,-
-,-,be on the brink of sth,-,C2,phrase,-
-,-,a broken home,-,C2,phrase,relationships
-,-,a bundle of energy/nerves,-,C2,phrase,people: personality
-,-,burn the midnight oil,IDIOM,C2,phrase,-
-,-,burst into flames,-,C2,phrase,-
-,-,"be bursting with confidence/joy, etc.",-,C2,phrase,people: personality
-,-,burst out ,SAY LOUDLY,C2,phrasal verb,communication
-,-,bury yourself in sth,-,C2,phrase,-
-,-,bury your face/head in sth,-,C2,phrase,-
-,-,the bush,-,C2,phrase,-
-,-,mind your own business,-,C2,phrase,communication
-,-,butt in,-,C2,phrasal verb,communication
-,-,do sth by the book,IDIOM,C2,phrase,-
-,-,by any chance,-,C2,phrase,communication
-,-,by virtue of sth,-,C2,phrase,-
-,-,by the same token,-,C2,phrase,-
-,-,by all means,-,C2,phrase,-
-,-,sell like hot cakes,IDIOM,C2,phrase,-
-,-,be calculated to do sth,-,C2,phrase,-
-,-,call sb names,-,C2,phrase,-
-,-,call it a day,IDIOM,C2,phrase,-
-,-,call for sth,SAY,C2,phrasal verb,communication
-,-,be called up,-,C2,phrasal verb,-
-,-,call up sth or call sth up,-,C2,phrasal verb,technology
-,-,be on the cards,IDIOM,C2,phrase,-
-,-,carry weight,IDIOM,C2,phrase,-
-,-,cast a/your vote,-,C2,phrase,people: actions
-,-,cast a spell on sb,-,C2,phrase,-
-,-,cast your mind back,-,C2,phrase,-
-,-,cast a spell on sb,-,C2,phrase,-
-,-,cast doubt on sb/sth,-,C2,phrase,-
-,-,be/get caught,-,C2,phrase,-
-,-,catch sight of sth,-,C2,phrase,-
-,-,catch sb's eye,IDIOM,C2,phrase,-
-,-,catch sb's eye,IDIOM,C2,phrase,-
-,-,catch sb off guard,IDIOM,C2,phrase,-
-,-,catch on,UNDERSTAND,C2,phrasal verb,-
-,-,be/get caught up in sth,-,C2,phrasal verb,-
-,-,catch up with sb ,BAD THING,C2,phrasal verb,-
-,-,throw caution to the wind,IDIOM,C2,phrase,-
-,-,be the centre of attention,-,C2,phrase,-
-,-,the turn of the century,-,C2,phrase,-
-,-,(the) chances are,-,C2,phrase,-
-,-,stand a chance,-,C2,phrase,-
-,-,by any chance,-,C2,phrase,communication
-,-,No chance!/ Not a chance!,-,C2,phrase,communication
-,-,blow it/your chance(s),-,C2,phrase,-
-,-,a change of heart,IDIOM,C2,phrase,-
-,-,press charges,-,C2,phrase,crime
-,-,cheer sb on or cheer on sb,-,C2,phrasal verb,"communication, shopping"
-,-,get sth off your chest,IDIOM,C2,phrase,communication
-,-,have a chip on your shoulder,IDIOM,C2,phrase,-
-,-,chip in (sth),-,C2,phrasal verb,money
-,-,chop sth down or chop down sth,-,C2,phrasal verb,people: actions
-,-,"claim credit/responsibility/success, etc.",-,C2,phrase,-
-,-,a clap of thunder,-,C2,phrase,-
-,-,clean sth out or clean out sth,-,C2,phrasal verb,people: actions
-,-,crystal clear,-,C2,phrase,-
-,-,clear the air,IDIOM,C2,phrase,communication
-,-,in the clear,-,C2,phrase,-
-,-,steer clear of sb/sth,-,C2,phrase,-
-,-,cling (on) to sth,-,C2,phrasal verb,-
-,-,close in,-,C2,phrasal verb,-
-,-,behind closed doors,IDIOM,C2,phrase,-
-,-,be on cloud nine,IDIOM,C2,phrase,-
-,-,sb's/sth's clutches,-,C2,phrase,-
-,-,in cold blood,IDIOM,C2,phrase,people: personality
-,-,make your blood run cold,IDIOM,C2,phrase,-
-,-,collect yourself/your thoughts,-,C2,phrase,-
-,-,come to do sth,-,C2,phrase,-
-,-,come to think of it,-,C2,phrase,communication
-,-,"come apart/off, etc.",-,C2,phrase,-
-,-,come into being,-,C2,phrase,-
-,-,come under fire,IDIOM,C2,phrase,-
-,-,come to light,-,C2,phrase,-
-,-,come to the/sb's rescue,-,C2,phrase,-
-,-,take sth as it comes,-,C2,phrase,-
-,-,come about,-,C2,phrasal verb,-
-,-,come to terms with sth,-,C2,phrase,-
-,-,come across,CLEAR,C2,phrasal verb,-
-,-,come along,EXIST,C2,phrasal verb,-
-,-,be coming along/on,-,C2,phrase,-
-,-,come between sb,-,C2,phrasal verb,relationships
-,-,come by sth,-,C2,phrasal verb,-
-,-,come down to sth/doing sth,-,C2,phrasal verb,-
-,-,come in,BE INVOLVED,C2,phrasal verb,-
-,-,come in handy,-,C2,phrase,-
-,-,come in for sth,-,C2,phrasal verb,-
-,-,come in useful,-,C2,phrase,-
-,-,come into sth,-,C2,phrasal verb,money
-,-,come out,BE REMOVED,C2,phrasal verb,-
-,-,come out,TELL,C2,phrasal verb,-
-,-,come out,BE SAID,C2,phrasal verb,communication
-,-,come out of sth,-,C2,phrasal verb,-
-,-,come out,BECOME KNOWN,C2,phrasal verb,-
-,-,come over,SEEM,C2,phrasal verb,-
-,-,come round,AGREE,C2,phrasal verb,-
-,-,come through,-,C2,phrasal verb,-
-,-,come through (sth),-,C2,phrasal verb,-
-,-,No comment.,-,C2,phrase,communication
-,-,find common ground,IDIOM,C2,phrase,-
-,-,"comparative comfort/freedom/silence, etc.",-,C2,phrase,describing things
-,-,pay sb a compliment,-,C2,phrase,communication
-,-,with the compliments of sb,-,C2,phrase,-
-,-,jump to conclusions,-,C2,phrase,communication
-,-,lead sb to a conclusion,-,C2,phrase,-
-,-,conduct yourself,-,C2,phrase,-
-,-,in confidence,-,C2,phrase,-
-,-,a conflict of interest,-,C2,phrase,-
-,-,be confronted by/with sth,-,C2,phrase,-
-,-,in conjunction with sth/sb,-,C2,phrase,-
-,-,"a conscious decision/choice/effort, etc.",-,C2,phrase,-
-,-,consistent with sth,-,C2,phrase,-
-,-,be consumed by/with sth,-,C2,phrase,-
-,-,eye contact,-,C2,phrase,-
-,-,keep a cool head,IDIOM,C2,phrase,-
-,-,lose your cool,IDIOM,C2,phrase,-
-,-,around/round the corner,-,C2,phrase,-
-,-,a tight corner,IDIOM,C2,phrase,-
-,-,count sb in,-,C2,phrasal verb,-
-,-,count towards sth,-,C2,phrasal verb,-
-,-,count up sb/sth or count sb/sth up,-,C2,phrasal verb,-
-,-,lose count,-,C2,phrase,-
-,-,be/run counter to sth,-,C2,phrase,-
-,-,the country,-,C2,phrase,-
-,-,pluck up (the) courage (to do sth),-,C2,phrase,-
-,-,cover (sth) up or cover up (sth),-,C2,phrasal verb,-
-,-,crack down,-,C2,phrasal verb,-
-,-,crack (sb) up,-,C2,phrasal verb,-
-,-,crack up,-,C2,phrasal verb,body and health
-,-,the crack of dawn,-,C2,phrase,-
-,-,be crawling with sb/sth,-,C2,phrase,-
-,-,to sb's credit,-,C2,phrase,-
-,-,"creep along/down/in/out, etc.",-,C2,phrase,people: actions
-,-,keep your fingers crossed/ cross your fingers,IDIOM,C2,phrase,-
-,-,cross sb's path,IDIOM,C2,phrase,-
-,-,cry your eyes out,-,C2,phrase,-
-,-,be crying out for sth,-,C2,phrasal verb,-
-,-,a shoulder to cry on,IDIOM,C2,phrase,-
-,-,cry out (sth),-,C2,phrasal verb,communication
-,-,crystal clear,-,C2,phrase,-
-,-,cut sth short or cut short sth,-,C2,phrase,-
-,-,cut back (sth),-,C2,phrasal verb,-
-,-,not be cut out to be sth/not be cut out for sth,-,C2,phrase,people: personality
-,-,Don't you dare,-,C2,phrase,communication
-,-,I dare say,-,C2,phrase,-
-,-,in the dark,IDIOM,C2,phrase,-
-,-,the crack of dawn,-,C2,phrase,-
-,-,dawn on sb,-,C2,phrasal verb,-
-,-,call it a day,IDIOM,C2,phrase,-
-,-,make sb's day,IDIOM,C2,phrase,-
-,-,drop dead,-,C2,phrase,-
-,-,fall on deaf ears,IDIOM,C2,phrase,-
-,-,dear to sb/sb's heart,-,C2,phrase,-
-,-,to death,-,C2,phrase,-
-,-,a matter of life and/or death,-,C2,phrase,-
-,-,put sb to death,-,C2,phrase,-
-,-,the deceased,-,C2,phrase,-
-,-,deciding factor,-,C2,phrase,-
-,-,dedicate sth to sb,-,C2,phrase,-
-,-,deep in thought/conversation,-,C2,phrase,-
-,-,throw sb in at the deep end,IDIOM,C2,phrase,-
-,-,go/run deep,IDIOM,C2,phrase,-
-,-,the defence,-,C2,phrase,crime
-,-,"defy belief/description/explanation, etc.",-,C2,phrase,-
-,-,a/some degree of sth,-,C2,phrase,-
-,-,out of your depth,IDIOM,C2,phrase,-
-,-,"derive comfort/pleasure, etc. from sth",-,C2,phrase,-
-,-,be descended from sb/sth,-,C2,phrasal verb,-
-,-,"the desired effect/result/shape, etc.",-,C2,phrase,-
-,-,leave someone to their own devices,IDIOM,C2,phrase,-
-,-,die down,-,C2,phrasal verb,-
-,-,beneath your dignity,-,C2,phrase,-
-,-,"a dim memory/recollection, etc.",-,C2,phrase,-
-,-,at a disadvantage,-,C2,phrase,-
-,-,be a disgrace to sb/sth,-,C2,phrase,-
-,-,"a display of affection/anger, etc.",-,C2,phrase,people: personality
-,-,be disposed to do sth,-,C2,phrase,-
-,-,beyond dispute,-,C2,phrase,-
-,-,dive into sth,-,C2,phrasal verb,-
-,-,do the job,IDIOM,C2,phrase,-
-,-,do sb/sth justice; do justice to sb/sth,-,C2,phrase,-
-,-,make do (with),-,C2,phrase,-
-,-,can't/couldn't very well do sth,-,C2,phrase,-
-,-,do the trick,-,C2,phrase,-
-,-,dole sth out,-,C2,phrasal verb,-
-,-,doom and gloom,-,C2,phrase,-
-,-,behind closed doors,IDIOM,C2,phrase,-
-,-,on the dot,-,C2,phrase,-
-,-,beyond/without a/the shadow of a doubt,-,C2,phrase,-
-,-,cast doubt on sth,-,C2,phrase,-
-,-,be down to sb,-,C2,phrase,-
-,-,down under,IDIOM,C2,phrase,-
-,-,down the drain,IDIOM,C2,phrase,-
-,-,down and out,IDIOM,C2,phrase,-
-,-,be down in the dumps,IDIOM,C2,phrase,-
-,-,go downhill,IDIOM,C2,phrase,-
-,-,a downward spiral,-,C2,phrase,-
-,-,"drag sb along/out/to, etc.",-,C2,phrase,people: actions
-,-,a drain on sth,-,C2,phrase,-
-,-,down the drain,IDIOM,C2,phrase,-
-,-,"draw sth/sb across/back/over, etc.",-,C2,phrase,-
-,-,draw a comparison/distinction,-,C2,phrase,-
-,-,draw to a close/end,-,C2,phrase,-
-,-,draw the line (at sth),IDIOM,C2,phrase,-
-,-,I dread to think,-,C2,phrase,-
-,-,beyond your wildest dreams,IDIOM,C2,phrase,-
-,-,not/never in your wildest dreams,IDIOM,C2,phrase,-
-,-,wouldn't dream of doing sth,-,C2,phrase,-
-,-,"drift across/down/towards, etc.",-,C2,phrase,-
-,-,drift apart,-,C2,phrasal verb,-
-,-,drift off,-,C2,phrasal verb,-
-,-,drive sb/sth out,-,C2,phrasal verb,-
-,-,drop dead,-,C2,phrase,-
-,-,drop it/the subject,-,C2,phrase,communication
-,-,a drop in the ocean,IDIOM,C2,phrase,-
-,-,dry up,-,C2,phrasal verb,-
-,-,be (like) water off a duck's back,IDIOM,C2,phrase,-
-,-,"dump sth on/in/down, etc.",-,C2,phrase,people: actions
-,-,be down in the dumps,IDIOM,C2,phrase,-
-,-,play it by ear,IDIOM,C2,phrase,-
-,-,play sth by ear,-,C2,phrase,arts and media
-,-,fall on deaf ears,IDIOM,C2,phrase,-
-,-,at the earliest,-,C2,phrase,-
-,-,early on,-,C2,phrase,-
-,-,ill at ease,-,C2,phrase,people: personality
-,-,"easily the best/worst/biggest, etc.",-,C2,phrase,-
-,-,have the edge on/over sb/sth,-,C2,phrase,-
-,-,be on edge,-,C2,phrase,people: personality
-,-,an educated guess,-,C2,phrase,-
-,-,in effect,-,C2,phrase,-
-,-,come/go into effect,-,C2,phrase,-
-,-,be an effort,-,C2,phrase,-
-,-,a nest egg,IDIOM,C2,phrase,-
-,-,your elders,-,C2,phrase,-
-,-,an element of sth,-,C2,phrase,-
-,-,or else,-,C2,phrase,-
-,-,not be the end of the world,IDIOM,C2,phrase,-
-,-,be at/reach the end of your tether,IDIOM,C2,phrase,-
-,-,throw sb in at the deep end,IDIOM,C2,phrase,-
-,-,to/till/until the bitter end,IDIOM,C2,phrase,-
-,-,a means to an end,-,C2,phrase,-
-,-,odds and ends,-,C2,phrase,-
-,-,the tail end of sth,-,C2,phrase,-
-,-,be endowed with sth,-,C2,phrase,-
-,-,engage in sth,-,C2,phrasal verb,-
-,-,sure enough,-,C2,phrase,-
-,-,(be) green with envy,-,C2,phrase,-
-,-,be the envy of sb,-,C2,phrase,-
-,-,margin of error,-,C2,phrase,-
-,-,trial and error,-,C2,phrase,-
-,-,a narrow escape,-,C2,phrase,-
-,-,in essence,-,C2,phrase,-
-,-,ethics,-,C2,phrase,-
-,-,ethics,-,C2,phrase,-
-,-,turn of events,-,C2,phrase,-
-,-,ever such a,-,C2,phrase,-
-,-,"ever-changing/growing/increasing, etc.",-,C2,phrase,-
-,-,every so often,-,C2,phrase,-
-,-,"every other day/week, etc.",-,C2,phrase,-
-,-,a/the prime example,-,C2,phrase,-
-,-,excel yourself,-,C2,phrase,-
-,-,take exception to sth,-,C2,phrase,-
-,-,do sth to excess,-,C2,phrase,-
-,-,exclusive of sth,-,C2,phrase,-
-,-,at sb's expense,-,C2,phrase,-
-,-,"extend from/into/over, etc.",-,C2,phrase,-
-,-,the extent to which,-,C2,phrase,-
-,-,catch sb's eye,IDIOM,C2,phrase,-
-,-,catch sb's eye,IDIOM,C2,phrase,-
-,-,see eye to eye (with sb),IDIOM,C2,phrase,-
-,-,cry your eyes out,-,C2,phrase,-
-,-,keep your eyes peeled (for sb/sth),IDIOM,C2,phrase,-
-,-,in the blink of an eye,IDIOM,C2,phrase,-
-,-,eye contact,-,C2,phrase,-
-,-,keep your eyes open (for sb/sth),IDIOM,C2,phrase,-
-,-,the naked eye,-,C2,phrase,-
-,-,in your mind's eye,-,C2,phrase,-
-,-,roll your eyes,-,C2,phrase,-
-,-,the fabric of sth,-,C2,phrase,-
-,-,lose face,IDIOM,C2,phrase,-
-,-,keep a straight face,IDIOM,C2,phrase,-
-,-,on the face of it,IDIOM,C2,phrase,-
-,-,in the face of sth,IDIOM,C2,phrase,-
-,-,a slap in the face,IDIOM,C2,phrase,-
-,-,fly in the face of,IDIOM,C2,phrase,-
-,-,let's face it,-,C2,phrase,-
-,-,deciding factor,-,C2,phrase,-
-,-,I fail to see/understand,-,C2,phrase,communication
-,-,feel faint,-,C2,phrase,body and health
-,-,not have the faintest idea,-,C2,phrase,-
-,-,"a fair amount/distance/size, etc.",-,C2,phrase,-
-,-,fair play,-,C2,phrase,-
-,-,darkness/night falls,-,C2,phrase,-
-,-,fall on deaf ears,IDIOM,C2,phrase,-
-,-,fall into place,IDIOM,C2,phrase,-
-,-,fall prey to sth,-,C2,phrase,-
-,-,fall short of sth,-,C2,phrase,-
-,-,fall short of sth,-,C2,phrase,-
-,-,fall back on sb/sth,-,C2,phrasal verb,-
-,-,familiarize sb/yourself with sth,-,C2,phrase,-
-,-,so far so good,-,C2,phrase,-
-,-,go so far as to do sth,-,C2,phrase,-
-,-,far from doing sth,-,C2,phrase,-
-,-,go too far,-,C2,phrase,-
-,-,few and far between,-,C2,phrase,-
-,-,be far removed from sth,-,C2,phrase,-
-,-,the far left/right,-,C2,phrase,politics
-,-,a faraway look/expression,-,C2,phrase,-
-,-,a fast track (to sth),IDIOM,C2,phrase,-
-,-,fast asleep,-,C2,phrase,-
-,-,the fast lane,IDIOM,C2,phrase,-
-,-,thick and fast,-,C2,phrase,-
-,-,find fault with sb/sth,-,C2,phrase,-
-,-,in favour of sb/sth,-,C2,phrase,-
-,-,for fear of sth/doing sth,-,C2,phrase,-
-,-,fear the worst,-,C2,phrase,people: personality
-,-,feast on sth,-,C2,phrasal verb,"food and drink, people: actions"
-,-,be no mean feat,-,C2,phrase,-
-,-,feel faint,-,C2,phrase,body and health
-,-,fend for yourself,-,C2,phrasal verb,-
-,-,few and far between,-,C2,phrase,-
-,-,"single/double, etc. figures",-,C2,phrase,-
-,-,fill a need/gap/demand,-,C2,phrase,-
-,-,"filter down/in/through, etc.",-,C2,phrase,-
-,-,"filter down/through/out, etc.",-,C2,phrase,-
-,-,find fault with sb/sth,-,C2,phrase,-
-,-,find common ground,IDIOM,C2,phrase,-
-,-,keep your fingers crossed/ cross your fingers,IDIOM,C2,phrase,-
-,-,have/keep your finger on the pulse,-,C2,phrase,-
-,-,put your finger on sth,IDIOM,C2,phrase,-
-,-,at your fingertips,IDIOM,C2,phrase,-
-,-,come under fire,IDIOM,C2,phrase,-
