Root,Serial,Word,CurNode,CurTime,NextTime
1000,00-1000-0-0,clutch,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4347,00-4347-0-0,predominantly,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7332,00-7332-0-0,curative,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3199,00-3199-0-0,kidney,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7333,00-7333-0-0,memorandum,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1941,00-1941-0-0,enquire,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7334,00-7334-0-0,compact,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1942,00-1942-0-0,enquiry,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7335,00-7335-0-0,tropospheric,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4905,00-4905-0-0,rival,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4906,00-4906-0-0,rivalry,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2821,00-2821-0-0,identical,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7336,00-7336-0-0,duplicate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7337,00-7337-0-0,dissimilar,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1691,00-1691-0-0,distinct,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5045,00-5045-0-0,scrap,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7338,00-7338-0-0,debris,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5111,00-5111-0-0,sensation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7339,00-7339-0-0,dwell,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1221,00-1221-0-0,controversy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1220,00-1220-0-0,controversial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7340,00-7340-0-0,congregate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7341,00-7341-0-0,ensue,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7342,00-7342-0-0,sophisticate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5394,00-5394-0-0,sophisticated,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7343,00-7343-0-0,conquest,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1153,00-1153-0-0,conquer,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7344,00-7344-0-0,ration,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7345,00-7345-0-0,fertilize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7346,00-7346-0-0,pulverize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5633,00-5633-0-0,suburb,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1195,00-1195-0-0,contempt,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7347,00-7347-0-0,subsidiary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7348,00-7348-0-0,subordinate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7349,00-7349-0-0,affiliate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
659,00-0659-0-0,branch,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1676,00-1676-0-0,disposal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7350,00-7350-0-0,dispose,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7351,00-7351-0-0,pliable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1436,00-1436-0-0,deception,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7352,00-7352-0-0,aggravate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7353,00-7353-0-0,aggravation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
843,00-0843-0-0,cautious,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5472,00-5472-0-0,spot,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1348,00-1348-0-0,cultivate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3351,00-3351-0-0,linen,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3008,00-3008-0-0,insecure,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3009,00-3009-0-0,insecurity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7354,00-7354-0-0,coarse,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1400,00-1400-0-0,dash,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7355,00-7355-0-0,sanctuary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4380,00-4380-0-0,presumably,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6430,00-6430-0-0,vulnerable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7356,00-7356-0-0,vulnerability,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7357,00-7357-0-0,vulnerably,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7358,00-7358-0-0,assailable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7359,00-7359-0-0,freight,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7360,00-7360-0-0,consignment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3189,00-3189-0-0,juvenile,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
924,00-0924-0-0,childish,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2849,00-2849-0-0,immature,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6650,00-6650-0-0,youngster,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7361,00-7361-0-0,maneuver,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
723,00-0723-0-0,bunch,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7362,00-7362-0-0,lexicographer,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7363,00-7363-0-0,lexicographical,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7364,00-7364-0-0,crank,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7365,00-7365-0-0,milestone,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7366,00-7366-0-0,reinstate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7367,00-7367-0-0,accreditation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7368,00-7368-0-0,accredit,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7369,00-7369-0-0,gland,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6357,00-6357-0-0,venture,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1365,00-1365-0-0,curriculum,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1482,00-1482-0-0,delicate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7370,00-7370-0-0,topsoil,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7371,00-7371-0-0,textile,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
381,00-0381-0-0,assessment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
833,00-0833-0-0,catalogue,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4391,00-4391-0-0,prey,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7372,00-7372-0-0,prerequisite,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7373,00-7373-0-0,requisite,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7374,00-7374-0-0,overhead,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5314,00-5314-0-0,slope,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
326,00-0326-0-0,appointment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2332,00-2332-0-0,format,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7375,00-7375-0-0,foam,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7376,00-7376-0-0,splint,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7377,00-7377-0-0,deplete,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7378,00-7378-0-0,advisable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6408,00-6408-0-0,vitality,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2471,00-2471-0-0,genuine,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7379,00-7379-0-0,interplay,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
930,00-0930-0-0,chip,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5254,00-5254-0-0,simultaneously,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7380,00-7380-0-0,toxin,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7381,00-7381-0-0,tome,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2572,00-2572-0-0,gross,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7382,00-7382-0-0,resonate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7383,00-7383-0-0,microcosm,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
183,00-0183-0-0,agriculture,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7384,00-7384-0-0,agricultural,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7385,00-7385-0-0,seam,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3019,00-3019-0-0,inspect,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3021,00-3021-0-0,inspector,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3020,00-3020-0-0,inspection,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7386,00-7386-0-0,torrent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3499,00-3499-0-0,materialistic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5030,00-5030-0-0,scheme,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
728,00-0728-0-0,burglar,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
729,00-0729-0-0,burglary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7387,00-7387-0-0,mite,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3468,00-3468-0-0,manual,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7388,00-7388-0-0,manually,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7389,00-7389-0-0,harness,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7390,00-7390-0-0,pretension,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1349,00-1349-0-0,cultivation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5112,00-5112-0-0,sensational,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1466,00-1466-0-0,deficiency,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4935,00-4935-0-0,route,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2568,00-2568-0-0,grip,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7391,00-7391-0-0,federal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7392,00-7392-0-0,amass,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3467,00-3467-0-0,mansion,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7393,00-7393-0-0,consolidation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4385,00-4385-0-0,prevail,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7394,00-7394-0-0,glossary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7395,00-7395-0-0,scatter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7396,00-7396-0-0,emboss,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6420,00-6420-0-0,volume,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7397,00-7397-0-0,diversion,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1158,00-1158-0-0,consecutive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7398,00-7398-0-0,fickle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7399,00-7399-0-0,favor,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2180,00-2180-0-0,favour,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7400,00-7400-0-0,swamp,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7401,00-7401-0-0,stammer,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7402,00-7402-0-0,prospective,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4162,00-4162-0-0,perspective,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2856,00-2856-0-0,imminent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7403,00-7403-0-0,anticipated,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5723,00-5723-0-0,suspend,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7404,00-7404-0-0,internist,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4499,00-4499-0-0,provision,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1902,00-1902-0-0,emphasis,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7405,00-7405-0-0,stagnant,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7406,00-7406-0-0,stationery,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3231,00-3231-0-0,label,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7407,00-7407-0-0,labor,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3553,00-3553-0-0,merge,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7408,00-7408-0-0,fetus,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7409,00-7409-0-0,feotus,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5257,00-5257-0-0,sincere,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7410,00-7410-0-0,stem,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1216,00-1216-0-0,contrast,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6114,00-6114-0-0,tunnel,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3863,00-3863-0-0,objection,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
372,00-0372-0-0,aspect,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5458,00-5458-0-0,splash,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7411,00-7411-0-0,splatter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5480,00-5480-0-0,sprinkle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2475,00-2475-0-0,germ,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4755,00-4755-0-0,remark,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1889,00-1889-0-0,embassy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7412,00-7412-0-0,twofold,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6046,00-6046-0-0,transaction,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7413,00-7413-0-0,morality,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4850,00-4850-0-0,retail,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4300,00-4300-0-0,possession,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7414,00-7414-0-0,optical,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4002,00-4002-0-0,overdraft,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4724,00-4724-0-0,reinforce,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3032,00-3032-0-0,institute,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7415,00-7415-0-0,compel,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4058,00-4058-0-0,parallel,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6354,00-6354-0-0,veil,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7416,00-7416-0-0,sinew,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7417,00-7417-0-0,flexitime,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7418,00-7418-0-0,flextime,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7419,00-7419-0-0,simulate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7420,00-7420-0-0,menace,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7421,00-7421-0-0,resit,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7422,00-7422-0-0,sediment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7423,00-7423-0-0,parental,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
834,00-0834-0-0,catastrophe,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7424,00-7424-0-0,proliferate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7425,00-7425-0-0,fracture,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1904,00-1904-0-0,empire,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7426,00-7426-0-0,propel,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7427,00-7427-0-0,extracurricular,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7428,00-7428-0-0,adhere,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7429,00-7429-0-0,ailment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7430,00-7430-0-0,herbivore,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
875,00-0875-0-0,chancellor,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7431,00-7431-0-0,deploy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2046,00-2046-0-0,exclusive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5014,00-5014-0-0,scarce,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5054,00-5054-0-0,seal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7432,00-7432-0-0,detract,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7433,00-7433-0-0,subtropical,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7434,00-7434-0-0,gorge,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4073,00-4073-0-0,particle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7435,00-7435-0-0,optometrist,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4812,00-4812-0-0,resident,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7436,00-7436-0-0,frustrate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
160,00-0160-0-0,affect,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1111,00-1111-0-0,conceive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
173,00-0173-0-0,agency,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7437,00-7437-0-0,incapacitate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4811,00-4811-0-0,residence,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2890,00-2890-0-0,impulse,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7438,00-7438-0-0,consolation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
322,00-0322-0-0,appliance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7439,00-7439-0-0,epidemic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7440,00-7440-0-0,pandemic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7441,00-7441-0-0,frock,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7442,00-7442-0-0,sociology,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5708,00-5708-0-0,surpass,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7443,00-7443-0-0,bistro,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2646,00-2646-0-0,haul,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1434,00-1434-0-0,deceive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1176,00-1176-0-0,constitute,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2213,00-2213-0-0,fierce,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7444,00-7444-0-0,succession,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7445,00-7445-0-0,sift,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7446,00-7446-0-0,gullibly,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7447,00-7447-0-0,glamor,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4359,00-4359-0-0,premium,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7448,00-7448-0-0,artery,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7449,00-7449-0-0,excavation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7450,00-7450-0-0,liaise,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7451,00-7451-0-0,prospectus,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7452,00-7452-0-0,niggle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7453,00-7453-0-0,discerning,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7454,00-7454-0-0,premise,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7455,00-7455-0-0,troupe,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7456,00-7456-0-0,fallow,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
