num,word_b,word_a
00007044,grunt,grunt
00007045,reginal,reginal
00007046,hose,hose
00007047,intercept,intercept
00007048,mirage,mirage
00007049,ion,ion
00007050,ionizer,ionizer
00007051,pronounceable,pronounceable
00007052,corrosion,corrosion
00007053,deterioration,deterioration
00007054,gadgetry,gadgetry
00007055,silt,silt
00007056,induce,induce
00007057,inducement,inducement
00007058,inducible,inducible
00007059,originate,originate
00007060,origination,origination
00007061,originator,originator
00007062,originative,originative
00007063,mandatory,mandatory
00007064,enforced,enforced
00007065,niche,niche
00007066,lavatory,lavatory
00007067,submarine,submarine
00007068,respondent,respondent
00007069,impede,impede
00007070,anthropologist,anthropologist
00007071,reversalmreversible,reversalmreversible
00007072,expel,expel
00007073,banish,banish
00007074,banished,banished
00007075,gloss,gloss
00007076,recruiter,recruiter
00007077,comparatively,comparatively
00007078,precision,precision
00007079,decrepit,decrepit
00007080,decrepitude,decrepitude
00007081,attest,attest
00007082,clamour,clamour
00007083,proclamation,proclamation
00007084,reclamation,reclamation
00007085,dub,dub
00007086,astrology,astrology
00007087,dedicate,dedicate
00007088,devote,devote
00007089,divisional,divisional
00007090,equator,equator
00007092,fauna,fauna
00007093,cardiovascular,cardiovascular
00007094,intersection,intersection
00007095,trapeze,trapeze
00007096,crossroad,crossroad
00007097,conventionally,conventionally
00007098,consignment,consignment
00007099,outpost,outpost
00007100,intestine,intestine
00007101,vertebrate,vertebrate
00007102,pierce,pierce
00007103,execution,execution
00007104,executioner,executioner
00007105,apprise,apprise
00007106,urbanization,urbanization
00007107,wean,wean
00007108,fossil,fossil
00007109,radius,radius
00007110,distill,distill
00007111,slum,slum
00007112,alluvial,alluvial
00007113,tangibly,tangibly
00007114,dynasty,dynasty
00007115,evaporate,evaporate
00007116,evaporation,evaporation
00007117,vaporize,vaporize
00007118,indigenous,indigenous
00007119,bolster,bolster
00007120,psychiatric,psychiatric
00007121,lodger,lodger
00007122,leaseholder,leaseholder
00007123,latent,latent
00007124,scandalize,scandalize
00007125,scandalous,scandalous
00007126,vacate,vacate
00007127,lever,lever
00007128,grope,grope
00007129,inborn,inborn
00007130,censor,censor
00007131,sensor,sensor
00007132,censorship,censorship
00007133,nutritionist,nutritionist
00007134,nutritionally,nutritionally
00007135,malnutrition,malnutrition
00007136,nourishment,nourishment
00007137,sustenance,sustenance
00007138,inlet,inlet
00007139,migratory,migratory
00007140,specialization,specialization
00007141,specialized,specialized
00007142,intern,intern
00007143,infrasturcture,infrasturcture
00007144,pulley,pulley
00007145,coordinator,coordinator
00007146,coordinate,coordinate
00007147,nourish,nourish
00007148,nurture,nurture
00007149,nourishing,nourishing
00007150,foster,foster
00007151,suppression,suppression
00007152,mishandle,mishandle
00007153,scanty,scanty
00007154,elastic,elastic
00007155,turret,turret
00007156,antidote,antidote
00007157,dislodge,dislodge
00007158,lodge,lodge
00007159,corrode,corrode
00007160,uncooperative,uncooperative
00007161,atmospheric,atmospheric
00007162,stuffy,stuffy
00007163,ornamental,ornamental
00007164,ornamenter,ornamenter
00007165,circulate,circulate
00007166,durable,durable
00007167,durability,durability
00007168,shutter,shutter
00007169,dormancy,dormancy
00007170,constancy,constancy
00007171,purchaser,purchaser
00007172,luxuriant,luxuriant
00007173,illiteracy,illiteracy
00007174,depiction,depiction
00007175,acute,acute
00007176,stink,stink
00007177,stench,stench
00007178,vernacular,vernacular
00007179,unyielding,unyielding
00007180,blaze,blaze
00007181,judgement,judgement
00007182,impressively,impressively
00007183,overdue,overdue
00007184,resistant,resistant
00007185,avail,avail
00007186,dimensional,dimensional
00007187,warrant,warrant
00007188,illuminate,illuminate
00007189,devastate,devastate
00007190,acclaim,acclaim
00007191,proximate,proximate
00007192,proximately,proximately
00007193,vicinity,vicinity
00007194,probation,probation
00007195,probationary,probationary
00007196,unintended,unintended
00007197,gelatin,gelatin
00007198,underminer,underminer
00007199,reinforcement,reinforcement
00007200,improvise,improvise
00007201,improvisation,improvisation
00007202,insulation,insulation
00007203,gravel,gravel
00007205,hinterland,hinterland
00007206,hunch,hunch
00007207,hunched,hunched
00007208,static,static
00007209,illustrator,illustrator
00007211,devotion,devotion
00007212,spasm,spasm
00007213,conserve,conserve
00007214,homogeneous,homogeneous
00007215,kindred,kindred
00007216,heterogeneous,heterogeneous
00007217,dissimilar,dissimilar
00007218,apt,apt
00007219,hurdle,hurdle
00007220,publicize,publicize
00007221,roam,roam
00007222,arrogance,arrogance
00007223,discern,discern
00007224,dignify,dignify
00007225,provided,provided
00007226,treeify,treeify
00007227,sledge,sledge
00007228,reorient,reorient
00007229,tutorial,tutorial
00007230,boom,boom
00007231,booming,booming
00007233,furnish,furnish
00007234,unfurnished,unfurnished
00007235,auditorium,auditorium
00007236,unanimity,unanimity
00007237,trimester,trimester
00007238,creeper,creeper
00007239,creeping,creeping
00007240,collate,collate
00007241,ubiquitous,ubiquitous
00007242,greasy,greasy
00007243,stout,stout
00007244,vessel,vessel
00007245,stereo,stereo
00007246,conform,conform
00007247,pledge,pledge
00007248,gallop,gallop
00007249,plagiarism,plagiarism
00007250,plagiarize,plagiarize
00007251,hive,hive
00007252,irregularity,irregularity
00007253,limp,limp
00007254,acrobat,acrobat
00007255,digestive,digestive
00007256,tug,tug
00007257,glide,glide
00007258,slide,slide
00007260,insightful,insightful
00007261,orientate,orientate
00007262,orient,orient
00007263,navigate,navigate
00007264,compassionate,compassionate
00007265,poll,poll
00007266,pesticide,pesticide
00007267,traverse,traverse
00007268,calibre,calibre
00007269,bulk,bulk
00007270,sophistication,sophistication
00007271,proficient,proficient
00007272,unsophisticated,unsophisticated
00007273,subcontract,subcontract
00007274,dividend,dividend
00007276,jumble,jumble
00007277,cosmic,cosmic
00007278,arthritis,arthritis
00007279,detour,detour
00007280,junction,junction
00007281,undamaged,undamaged
00007282,siesta,siesta
00007283,forgo,forgo
00007284,forth,forth
00007286,comprehend,comprehend
00007287,spasmodic,spasmodic
00007290,scrape,scrape
00007291,aesthetic,aesthetic
00007292,mitigate,mitigate
00007293,extendable,extendable
00007294,amaze,amaze
00007295,crater,crater
00007296,larva,larva
00007297,lava,lava
00007298,larvae,larvae
00007299,correspondence,correspondence
00007300,abound,abound
00007301,abundance,abundance
00007302,cork,cork
00007303,exacerbate,exacerbate
00007304,bronchitis,bronchitis
00007305,contributor,contributor
00007306,contributory,contributory
00007307,cinematography,cinematography
00007308,slat,slat
00007309,shrub,shrub
00007310,aerobics,aerobics
00007311,barge,barge
00007312,stake,stake
00007313,goggles,goggles
00007314,shorthand,shorthand
00007315,anecdotalarchive,anecdotalarchive
00007316,sanitary,sanitary
00007317,lateral,lateral
00007318,dweller,dweller
00007319,aquarium,aquarium
00007320,deviate,deviate
00007321,deviation,deviation
00007322,tramp,tramp
00007323,entrepreneur,entrepreneur
00007324,compact,compact
00007325,magnitude,magnitude
00007326,ascribe,ascribe
00007327,turbine,turbine
00007328,expiry,expiry
00007329,trinket,trinket
00007330,moderation,moderation
00007331,asthma,asthma
00007332,curative,curative
00007333,memorandum,memorandum
00007335,tropospheric,tropospheric
00007336,duplicate,duplicate
00007338,debris,debris
00007339,dwell,dwell
00007340,congregate,congregate
00007341,ensue,ensue
00007342,sophisticate,sophisticate
00007343,conquest,conquest
00007344,ration,ration
00007345,fertilize,fertilize
00007346,pulverize,pulverize
00007347,subsidiary,subsidiary
00007348,subordinate,subordinate
00007349,affiliate,affiliate
00007350,dispose,dispose
00007351,pliable,pliable
00007352,aggravate,aggravate
00007353,aggravation,aggravation
00007354,coarse,coarse
00007355,sanctuary,sanctuary
00007356,vulnerability,vulnerability
00007357,vulnerably,vulnerably
00007358,assailable,assailable
00007359,freight,freight
00007361,maneuver,maneuver
00007362,lexicographer,lexicographer
00007363,lexicographical,lexicographical
00007364,crank,crank
00007365,milestone,milestone
00007366,reinstate,reinstate
00007367,accreditation,accreditation
00007368,accredit,accredit
00007369,gland,gland
00007370,topsoil,topsoil
00007371,textile,textile
00007372,prerequisite,prerequisite
00007373,requisite,requisite
00007374,overhead,overhead
00007375,foam,foam
00007376,splint,splint
00007377,deplete,deplete
00007378,advisable,advisable
00007379,interplay,interplay
00007380,toxin,toxin
00007381,tome,tome
00007382,resonate,resonate
00007383,microcosm,microcosm
00007384,agricultural,agricultural
00007385,seam,seam
00007386,torrent,torrent
00007387,mite,mite
00007388,manually,manually
00007389,harness,harness
00007390,pretension,pretension
00007392,amass,amass
00007393,consolidation,consolidation
00007394,glossary,glossary
00007395,scatter,scatter
00007396,emboss,emboss
00007397,diversion,diversion
00007398,fickle,fickle
00007399,favor,favor
00007400,swamp,swamp
00007401,stammer,stammer
00007402,prospective,prospective
00007403,anticipated,anticipated
00007404,internist,internist
00007405,stagnant,stagnant
00007406,stationery,stationery
00007407,labor,labor
00007408,fetus,fetus
00007409,feotus,feotus
00007410,stem,stem
00007411,splatter,splatter
00007412,twofold,twofold
00007413,morality,morality
00007414,optical,optical
00007415,compel,compel
00007416,sinew,sinew
00007417,flexitime,flexitime
00007418,flextime,flextime
00007419,simulate,simulate
00007420,menace,menace
00007421,resit,resit
00007422,sediment,sediment
00007423,parental,parental
00007424,proliferate,proliferate
00007425,fracture,fracture
00007426,propel,propel
00007427,extracurricular,extracurricular
00007428,adhere,adhere
00007429,ailment,ailment
00007430,herbivore,herbivore
00007431,deploy,deploy
00007432,detract,detract
00007433,subtropical,subtropical
00007434,gorge,gorge
00007435,optometrist,optometrist
00007436,frustrate,frustrate
00007437,incapacitate,incapacitate
00007438,consolation,consolation
00007439,epidemic,epidemic
00007440,pandemic,pandemic
00007441,frock,frock
00007442,sociology,sociology
00007443,bistro,bistro
00007444,succession,succession
00007445,sift,sift
00007446,gullibly,gullibly
00007447,glamor,glamor
00007448,artery,artery
00007449,excavation,excavation
00007450,liaise,liaise
00007451,prospectus,prospectus
00007452,niggle,niggle
00007453,discerning,discerning
00007454,premise,premise
00007455,troupe,troupe
00007456,fallow,fallow
00007457,acrobatic,acrobatic
00007458,embezzlement,embezzlement
00007459,poultry,poultry
00007460,teem,teem
00007461,glacial,glacial
00007462,invalid,invalid
00007463,encase,encase
00007464,incendiary,incendiary
00007465,sporadically,sporadically
00007466,blast,blast
00007467,liquor,liquor
00007468,acclimatize,acclimatize
00007469,daunt,daunt
00007470,laterality,laterality
00007471,reluctance,reluctance
00007472,hallowed,hallowed
00007473,stainless,stainless
00007474,eruption,eruption
00007475,truce,truce
00007476,shatter,shatter
00007479,mock,mock
00007480,commentary,commentary
00007481,arcade,arcade
00007482,engrave,engrave
00007483,dormant,dormant
00007484,overrate,overrate
00007485,conformity,conformity
00007486,toxicity,toxicity
00007487,noxious,noxious
00007488,obnoxious,obnoxious
00007489,sundial,sundial
00007490,unravel,unravel
00007491,patent,patent
00007492,rim,rim
00007493,flask,flask
00007494,stationary,stationary
00007495,hatch,hatch
00007496,cascade,cascade
00007497,estuary,estuary
00007499,synchronize,synchronize
00007500,derelict,derelict
00007501,demolition,demolition
00007502,veterinarian,veterinarian
00007503,pamper,pamper
00007504,entrust,entrust
00007505,sleek,sleek
00007506,deter,deter
00007507,crockery,crockery
00007508,relay,relay
00007509,charter,charter
00007510,behalf,behalf
00007511,dispense,dispense
00007512,plush,plush
00007513,opulent,opulent
00007514,dispiriting,dispiriting
00007515,lull,lull
00007516,salinity,salinity
00007517,culminate,culminate
00007518,preface,preface
00007519,skim,skim
00007520,brew,brew
00007521,brewery,brewery
00007522,consist,consist
00007523,dome,dome
00007524,apparatus,apparatus
00007526,ordinate,ordinate
00007527,abscissa,abscissa
00007528,vigorous,vigorous
00007530,redress,redress
00007531,compensation,compensation
00007532,commission,commission
00007533,terrestrial,terrestrial
00007534,predominate,predominate
00007535,incompatible,incompatible
00007537,concur,concur
00007538,cord,cord
00007539,flicker,flicker
00007540,scriptural,scriptural
00007541,robust,robust
00007542,erroneous,erroneous
00007543,spoilage,spoilage
00007544,binoculars,binoculars
00007545,incline,incline
00007546,faculty,faculty
00007547,latitude,latitude
00007548,destructive,destructive
00007549,jerk,jerk
00007550,perimeter,perimeter
00007551,parameter,parameter
00007552,metaphorical,metaphorical
00007553,rendition,rendition
00007554,repertoire,repertoire
00007555,turbid,turbid
00007556,stereoscopic,stereoscopic
00007557,courtship,courtship
00007558,rudimentary,rudimentary
00007559,gleam,gleam
00007560,impair,impair
00007561,decipher,decipher
00007562,exhilaration,exhilaration
00007563,divine,divine
00007564,reliance,reliance
00007565,amplify,amplify
00007566,loath,loath
00007567,acupuncture,acupuncture
00007568,disenchantment,disenchantment
00007569,enchantment,enchantment
00007570,enchanting,enchanting
00007573,installment,installment
00007574,con-fiction,con-fiction
00007575,compress,compress
00007576,derive,derive
00007577,entail,entail
00007578,compatriot,compatriot
00007579,meteorology,meteorology
00007580,merchandising,merchandising
00007581,populate,populate
00007582,dictation,dictation
00007583,molecule,molecule
00007584,optimum,optimum
00007585,cavort,cavort
00007586,exuberant,exuberant
00007587,engross,engross
00007588,prowess,prowess
00007589,adjunct,adjunct
00007590,complementary,complementary
00007592,exodus,exodus
00007593,holistic,holistic
00007594,clientele,clientele
00007595,disillusion,disillusion
00007596,longitudinal,longitudinal
00007597,landfill,landfill
00007598,judicious,judicious
00007599,qualitative,qualitative
00007601,annul,annul
00007602,instrumental,instrumental
00007603,shaft,shaft
00007604,spindle,spindle
00007605,circumvent,circumvent
00007606,flora,flora
00007607,Flora,Flora
00007608,contingency,contingency
00007609,decibel,decibel
00007610,inhale,inhale
00007611,hybrid,hybrid
00007612,assimilate,assimilate
00007613,halve,halve
00007614,pumice,pumice
00007615,extrusion,extrusion
00007616,crust,crust
00007617,plateau,plateau
00007618,convection,convection
00007619,impoverish,impoverish
00007620,exploitative,exploitative
00007621,dearth,dearth
00007622,entrepreneurial,entrepreneurial
00007623,predatory,predatory
00007625,womb,womb
00007626,manoeuvre,manoeuvre
00007627,arable,arable
00007628,congested,congested
00007629,converse,converse
00007630,inverse,inverse
00007631,alley,alley
00007632,vastly,vastly
00007633,bilateral,bilateral
00007634,grieve,grieve
00007635,hemisphere,hemisphere
00007636,semiconductor,semiconductor
00007637,artifact,artifact
00007638,artefact,artefact
00007639,hassle,hassle
00007641,hurl,hurl
00007642,emeritus,emeritus
00007643,utterance,utterance
00007644,scrupulous,scrupulous
00007645,recourse,recourse
00007646,informant,informant
00007647,elicitation,elicitation
00007648,introspection,introspection
00007649,manor,manor
00007650,premier,premier
00007651,aptitude,aptitude
00007652,subtract,subtract
00007653,inference,inference
00007654,haphazard,haphazard
00007655,lease,lease
00007656,aeronautics,aeronautics
00007657,dissemination,dissemination
00007658,exploitation,exploitation
00007659,supersede,supersede
00007660,opulence,opulence
00007661,unparalleled,unparalleled
00007662,repute,repute
00007663,cuisine,cuisine
00007664,dispensable,dispensable
00007665,finitude,finitude
00007666,apportion,apportion
00007667,cement,cement
00007668,acoustic,acoustic
00007669,transmute,transmute
00007670,invoice,invoice
00007671,foil,foil
00007672,bulletin,bulletin
00007673,amorphous,amorphous
00007674,trim,trim
00007675,stockpile,stockpile
00007676,disillusionment,disillusionment
00007677,post-mortem,post-mortem
00007678,mortem,mortem
00007679,arboreal,arboreal
00007680,banner,banner
00007681,stack,stack
00007682,intrigue,intrigue
00007683,captivate,captivate
00007684,eject,eject
00007685,ejection,ejection
00007686,propellant,propellant
00007687,scout,scout
00007688,spiral,spiral
00007689,scamper,scamper
00007690,audit,audit
00007691,dredge,dredge
00007692,transit,transit
00007693,decapitate,decapitate
00007694,excreta,excreta
00007695,synthesis,synthesis
00007696,swell,swell
00007697,exhale,exhale
00007698,hale,hale
00007700,stash,stash
00007701,inferential,inferential
00007702,thermal,thermal
00007703,murky,murky
00007704,scour,scour
00007705,ingenuity,ingenuity
00007706,assimilation,assimilation
00007708,perquisite,perquisite
00007709,formality,formality
00007710,scrub,scrub
00007712,thicket,thicket
00007713,patriotic,patriotic
00007714,plough,plough
00007715,nutrient,nutrient
00007716,pasture,pasture
00007717,exploratory,exploratory
00007718,formulation,formulation
00007719,clot,clot
00007720,chorus,chorus
00007721,corpus,corpus
00007722,clench,clench
00007723,biometrics,biometrics
00007724,slouch,slouch
00007725,rehabilitate,rehabilitate
00007726,proclaim,proclaim
00007727,particulate,particulate
00007728,disintegrate,disintegrate
00007729,aeration,aeration
00007730,inventory,inventory
00007731,symphony,symphony
00007732,discord,discord
00007733,concord,concord
00007734,vested,vested
00007735,cite,cite
00007736,granite,granite
00007737,mantle,mantle
00007738,submerge,submerge
00007739,enrollment,enrollment
00007740,bacterial,bacterial
00007741,thorny,thorny
00007742,capsize,capsize
00007743,replicate,replicate
00007745,swivel,swivel
00007746,prototype,prototype
00007747,unveil,unveil
00007748,velocity,velocity
00007749,underpin,underpin
00007750,unobtrusive,unobtrusive
00007751,ethereal,ethereal
00007752,fraught,fraught
00007753,retailing,retailing
00007754,dispersal,dispersal
00007755,revegetate,revegetate
00007756,enclosure,enclosure
00007757,hitherto,hitherto
00007758,colony,colony
00007759,asymmetry,asymmetry
00007760,treadmill,treadmill
00007761,bibliography,bibliography
00007762,fatigue,fatigue
00007763,burrow,burrow
00007764,irrevocable,irrevocable
00007765,utilization,utilization
00007766,utilitarian,utilitarian
00007767,utility,utility
00007768,condense,condense
00007769,invert,invert
00007770,disseminate,disseminate
00007771,taunt,taunt
00007772,recalcitrant,recalcitrant
00007773,crusade,crusade
00007774,maternal,maternal
00007775,victimize,victimize
00007776,extravagance,extravagance
00007777,escalate,escalate
00007778,glossy,glossy
00007779,infirmity,infirmity
00007780,retrenchment,retrenchment
00007781,entice,entice
00007782,earthworm,earthworm
00007783,acquisition,acquisition
00007784,ceramic,ceramic
00007785,astound,astound
00007786,cohesion,cohesion
00007787,counterfeit,counterfeit
00007788,marble,marble
00007789,absenteeism,absenteeism
00007790,invader,invader
00007791,radiate,radiate
00007792,segment,segment
00007793,outdo,outdo
00007794,Mediterranean,Mediterranean
00007795,centennial,centennial
00007796,terminology,terminology
00007797,tauten,tauten
00007798,venomous,venomous
00007799,glitter,glitter
00007800,malevolent,malevolent
00007801,benevolent,benevolent
00007802,discrepancy,discrepancy
00007803,legitimacy,legitimacy
00007804,ascertain,ascertain
00007805,obscurity,obscurity
00007806,patronage,patronage
00007807,circumscribe,circumscribe
00007808,triumphant,triumphant
00007810,penetration,penetration
00007811,punctual,punctual
00007812,inductive,inductive
00007813,comprehension,comprehension
00007814,marsh,marsh
00007815,foreland,foreland
00007816,induction,induction
00007817,underling,underling
00007819,moist,moist
00007820,moisture,moisture
00007821,surveillance,surveillance
00007822,aridity,aridity
00007823,pathology,pathology
00007824,compulsively,compulsively
00007825,spinal,spinal
00007826,smother,smother
00007827,hypothetical,hypothetical
00007828,treatise,treatise
00007829,scuffle,scuffle
00007830,instinctual,instinctual
00007831,incongruity,incongruity
00007832,renaissance,renaissance
00007833,malleable,malleable
00007834,impetus,impetus
00007835,pedigree,pedigree
00007836,disdain,disdain
00007837,dwindling,dwindling
00007838,dwindle,dwindle
00007839,altruistic,altruistic
00007840,sanitation,sanitation
00007841,transient,transient
00007842,elucidate,elucidate
00007843,veterinary,veterinary
00007844,combustion,combustion
00007845,contrived,contrived
00007846,batch,batch
00007847,boulder,boulder
00007848,audio,audio
00007849,rigorous,rigorous
00007850,rigorously,rigorously
00007851,aisle,aisle
00007852,drainage,drainage
00007853,antiquity,antiquity
00007854,slumber,slumber
00007855,disorientate,disorientate
00007856,germinate,germinate
00007857,propagate,propagate
00007858,propagation,propagation
00007859,tensile,tensile
00007860,repatriate,repatriate
00007861,reinvigorate,reinvigorate
00007862,camouflage,camouflage
00007863,encompass,encompass
00007864,replenish,replenish
00007865,configuration,configuration
00007866,perpetuate,perpetuate
00007867,inaugurate,inaugurate
00007868,compass,compass
00007869,prominence,prominence
00007870,brunt,brunt
00007871,irrigation,irrigation
00007872,mandarin,mandarin
00007873,quiver,quiver
00007875,grind,grind
00007876,jostle,jostle
00007877,helix,helix
00007878,gauge,gauge
00007879,opaque,opaque
00007880,notoriety,notoriety
00007882,managerial,managerial
00007883,protrude,protrude
00007884,vibrant,vibrant
00007885,studious,studious
00007886,provenance,provenance
00007887,contrive,contrive
00007888,presuppose,presuppose
00007889,pollinate,pollinate
00007890,floral,floral
00007891,geometric,geometric
00007892,geometry,geometry
00007893,paralysis,paralysis
00007894,prefabrication,prefabrication
00007895,conversely,conversely
00007896,anecdote,anecdote
00007897,forum,forum
00007898,solemn,solemn
00007899,bulge,bulge
00007900,deviance,deviance
00007901,deviant,deviant
00007903,migrant,migrant
00007904,abate,abate
00007905,feminism,feminism
00007906,feminist,feminist
00007907,indulgence,indulgence
00007908,indulgent,indulgent
00007909,gratify,gratify
00007910,viscous,viscous
00007911,interdependent,interdependent
00007912,brood,brood
00007913,bureau,bureau
00007914,verbatim,verbatim
00007915,commencement,commencement
00007916,anatomy,anatomy
00007917,anatomical,anatomical
00007918,authenticate,authenticate
00007919,authentication,authentication
00007920,depletion,depletion
00007921,disempower,disempower
00007923,clinal,clinal
00007924,permeate,permeate
00007925,permeation,permeation
00007926,permeant,permeant
00007927,penetrate,penetrate
00007928,saturate,saturate
00007929,insularity,insularity
00007930,holistically,holistically
00007931,trench,trench
00007932,ditch,ditch
00007933,deflect,deflect
00007934,reclaim,reclaim
00007935,detergent,detergent
00007936,caustic,caustic
00007937,miscellaneous,miscellaneous
00007938,undisguised,undisguised
00007939,probe,probe
00007940,disfigure,disfigure
00007941,inflammable,inflammable
00007942,inflection,inflection
00007943,exorbitant,exorbitant
00007944,starchy,starchy
00007945,counsel,counsel
00007946,crescent,crescent
00007947,prevalent,prevalent
00007948,jeopardize,jeopardize
00007949,peripheral,peripheral
00007950,reiterate,reiterate
00007951,monumental,monumental
00007952,entwine,entwine
00007953,prohibitive,prohibitive
00007954,obstruct,obstruct
00007955,nocturnal,nocturnal
00007956,churn,churn
00007957,reel,reel
00007958,facsimile,facsimile
00007959,credential,credential
00007960,periphery,periphery
00007962,autoimmune,autoimmune
00007964,embark,embark
00007965,compendium,compendium
00007966,enroll,enroll
00007967,disembark,disembark
00007968,shamble,shamble
00007969,spool,spool
00007970,voltage,voltage
00007971,censure,censure
00007972,meantime,meantime
00007973,scorching,scorching
00007974,ameliorate,ameliorate
00007975,refreshment,refreshment
00007976,beverage,beverage
00007977,cylinder,cylinder
00007978,locality,locality
00007979,span,span
00007980,compound,compound
00007981,astray,astray
00007982,beehive,beehive
00007983,skew,skew
00007984,eatable,eatable
00007985,fusion,fusion
00007986,quench,quench
00007987,calibrate,calibrate
00007988,repel,repel
00007989,supplementation,supplementation
00007990,cognition,cognition
00007991,cognitive,cognitive
00007993,colossal,colossal
00007994,collateral,collateral
00007995,topple,topple
00007997,autocratic,autocratic
00007998,variant,variant
00007999,counterproductive,counterproductive
00008000,mime,mime
00008001,alienation,alienation
00008002,avalanche,avalanche
00008003,limb,limb
00008004,halt,halt
00008005,stark,stark
00008006,predispose,predispose
00008007,predisposition,predisposition
00008009,intelligible,intelligible
00008010,incomprehensible,incomprehensible
00008011,flutter,flutter
00008012,evoke,evoke
00008013,celestial,celestial
00008014,bud,bud
00008015,biodiversity,biodiversity
00008016,bewilder,bewilder
00008017,baffle,baffle
00008018,ascend,ascend
00008019,amphibious,amphibious
00008020,certify,certify
00008021,cumulative,cumulative
00008022,transcend,transcend
00008023,condemnation,condemnation
00008025,quota,quota
00008026,allotment,allotment
00008027,abstruse,abstruse
00008028,recondite,recondite
00008029,sinister,sinister
00008030,militant,militant
00008031,enterprising,enterprising
00008032,revolve,revolve
00008033,acquaint,acquaint
00008034,cervical,cervical
00008035,noteworthy,noteworthy
00008036,contaminate,contaminate
00008037,taint,taint
00008038,defile,defile
00008039,fieldwork,fieldwork
00008041,petroleum,petroleum
00008042,corps,corps
00008043,adverse,adverse
00008044,optic,optic
00008045,marginally,marginally
00008046,manifest,manifest
00008047,keystone,keystone
00008049,denomination,denomination
00008050,denominate,denominate
00008051,demerit,demerit
00008052,contaminant,contaminant
00008053,consulate,consulate
00008054,conduce,conduce
00008055,dystrophy,dystrophy
00008057,combative,combative
00008058,agitator,agitator
00008059,firebrand,firebrand
00008060,dove,dove
00008061,pacifist,pacifist
00008062,frank,frank
00008063,maritime,maritime
00008064,afflict,afflict
00008065,torment,torment
00008066,handicapped,handicapped
00008067,inversion,inversion
00008068,pamphlet,pamphlet
00008069,captive,captive
00008070,tickle,tickle
00008071,slump,slump
00008072,requisition,requisition
00008073,perplex,perplex
00008074,tanker,tanker
00008075,indemnify,indemnify
00008076,dean,dean
00008078,midst,midst
00008079,sprawl,sprawl
00008080,cluster,cluster
00008081,vacuum,vacuum
00008082,demographic,demographic
00008083,vibrate,vibrate
00008084,inhibit,inhibit
00008086,fuse,fuse
00008087,inscribe,inscribe
00008088,inflate,inflate
00008089,autobiography,autobiography
00008090,wretch,wretch
00008091,airtight,airtight
00008092,tariff,tariff
00008093,disregard,disregard
00008094,enfranchise,enfranchise
00008095,discard,discard
00008096,embryo,embryo
00008097,embryonic,embryonic
00008098,dispenser,dispenser
00008099,tenable,tenable
00008100,aerospace,aerospace
00008101,tempt,tempt
00008103,stagnate,stagnate
00008104,seclude,seclude
00008105,procrastinate,procrastinate
00008106,longitude,longitude
00008107,herbal,herbal
00008108,inactive,inactive
00008109,imprecise,imprecise
00008110,condensation,condensation
00008111,captivity,captivity
00008112,wrestle,wrestle
00008113,diameter,diameter
00008114,trivialize,trivialize
00008116,drench,drench
00008117,processor,processor
00008118,molten,molten
00008119,water-borne,water-borne
00008120,legitimately,legitimately
00008122,lawful,lawful
00008123,saline,saline
00008125,divergence,divergence
00008126,divergent,divergent
00008127,diverge,diverge
00008128,imperil,imperil
00008129,inhumane,inhumane
00008131,guzzle,guzzle
00008132,vile,vile
00008133,vileness,vileness
00008134,timidity,timidity
00008135,timidly,timidly
00008136,enslave,enslave
00008137,shin,shin
00008138,enslavement,enslavement
00008139,incinerate,incinerate
00008140,antiquated,antiquated
00008141,commiserate,commiserate
00008142,alienate,alienate
00008143,alienated,alienated
00008145,estrange,estrange
00008147,inundate,inundate
00008148,impoverished,impoverished
00008149,tortoise,tortoise
00008150,encumber,encumber
00008151,hamper,hamper
00008152,novice,novice
00008153,stringent,stringent
00008154,ulterior,ulterior
00008155,grimy,grimy
00008156,neoclassical,neoclassical
00008158,extinguish,extinguish
00008159,begrimed,begrimed
00008160,ruthlessly,ruthlessly
00008161,tilt,tilt
00008162,inflict,inflict
00008163,infliction,infliction
00008164,abhorrent,abhorrent
00008165,encroach,encroach
00008166,pervasive,pervasive
00008167,allure,allure
00008168,alluring,alluring
00008169,abide,abide
00008170,catastrophic,catastrophic
00008171,combatant,combatant
00008173,orbit,orbit
00008174,intimidate,intimidate
00008175,bluster,bluster
00008176,eco-friendly,eco-friendly
00008177,libel,libel
00008178,corporal,corporal
00008179,disparage,disparage
00008181,dietary,dietary
00008182,unblemished,unblemished
00008183,pad,pad
00008184,mentor,mentor
00008185,slacken,slacken
00008186,eccentrically,eccentrically
00008187,eccentricity,eccentricity
00008188,conductive,conductive
00008189,barren,barren
00008190,fruitless,fruitless
00008191,devoid,devoid
00008192,fecund,fecund
00008193,semantic,semantic
00008194,enigma,enigma
00008195,bereave,bereave
00008196,condone,condone
00008197,unsanitary,unsanitary
00008198,roller,roller
00008199,crystallize,crystallize
00008200,legitimize,legitimize
00008201,stipulate,stipulate
00008203,vulgar,vulgar
00008204,vulgarity,vulgarity
00008205,vulgarly,vulgarly
00008207,edify,edify
00008208,futile,futile
00008209,crushing,crushing
00008210,rampant,rampant
00008211,aviation,aviation
00008212,coexist,coexist
00008213,enact,enact
00008214,synthetic,synthetic
00008215,smear,smear
00008216,booster,booster
00008217,lax,lax
00008218,discourteous,discourteous
00008219,despoil,despoil
00008220,perpetrate,perpetrate
